Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
263880,14.99,55.99,258.31,270.05,258.85,212.62,6.72,39.71,0.08,0,0.9,0.46,0.46,0.63,0.54,0,2,4
263910,14.87,56.02,243.66,271.55,250.16,208.72,6.71,39.69,0.03,0,0.85,0.44,0.44,0.63,0.54,0,2,4
263940,14.97,56.04,252.07,260.06,250.36,212.02,6.73,39.7,0.04,0.01,0.88,0.45,0.45,0.63,0.54,0,2,4
263970,14.85,56.23,249.71,269.58,259.74,209.17,6.71,39.68,0,0.06,0.89,0.45,0.45,0.63,0.54,0,2,4
264000,14.94,56.04,238.79,269.17,247.02,211.69,6.77,39.66,0,0,0.9,0.44,0.44,0.63,0.54,0,2,4
264030,14.87,56.11,250.78,268.99,246.02,207.61,6.73,39.66,0,0.01,0.84,0.45,0.45,0.63,0.54,0,2,4
264060,14.87,56.18,251.73,270.47,251.82,214.69,6.74,39.62,0.04,0,0.91,0.45,0.45,0.63,0.54,0,2,4
264090,14.93,56.06,254.18,276.33,259.41,208.14,6.75,39.68,0,0.07,0.89,0.46,0.46,0.63,0.54,0,2,4
264120,14.9,56.04,249.1,277.64,250.78,208.99,6.72,39.66,0.04,0.06,0.92,0.46,0.46,0.63,0.54,0,2,4
264150,14.91,56.12,250.68,265.49,253.12,209.31,6.71,39.62,0,0,0.91,0.45,0.45,0.63,0.54,0,2,4
264180,14.84,56.19,236.06,268.09,249.48,212.88,6.74,39.69,0.01,0,0.92,0.44,0.44,0.63,0.54,0,2,4
264210,14.9,56.17,251.49,277.3,256.02,219.73,6.73,39.7,0.03,0.03,0.87,0.46,0.46,0.63,0.54,0,2,4
264240,14.94,56.03,257.16,272.66,251.08,208.35,6.73,39.63,0.02,0.01,0.89,0.46,0.46,0.63,0.54,0,2,4
264270,14.9,56.06,252.82,278.64,247.21,209.25,6.72,39.67,0,0.01,0.94,0.46,0.46,0.63,0.54,0,2,4
264300,14.91,56.05,249.5,269.08,248.91,212.18,6.71,39.68,0.01,0.08,0.91,0.45,0.45,0.63,0.54,0,2,4
264330,14.93,56.02,247.82,272.84,244.21,210.87,6.82,39.69,0.01,0,0.85,0.46,0.46,0.63,0.54,0,2,4
264360,14.89,56.2,249.27,270.27,254.67,205.36,6.76,39.7,0.04,0,0.93,0.45,0.45,0.63,0.54,0,2,4
264390,14.84,56.22,248.75,275.25,249.08,213.68,6.75,39.65,0.01,0.04,0.85,0.46,0.46,0.63,0.54,0,2,4
264420,14.93,56.2,249.67,277.92,261.52,213.52,6.78,39.66,0.02,0.03,0.92,0.46,0.46,0.63,0.54,0,2,4
264450,14.92,56.13,252.38,277.46,251.87,209.84,6.78,39.68,0.03,0.01,0.89,0.46,0.46,0.63,0.54,0,2,4
264480,14.8,56.21,245.26,271.03,250.28,216.27,6.73,39.67,0.01,0,0.88,0.45,0.45,0.64,0.54,0,2,4
264510,14.85,56.11,253.98,264.84,257.06,210.68,6.78,39.58,0.01,0,0.93,0.45,0.45,0.63,0.54,0,2,4
264540,14.85,56.22,245.51,264.38,244.89,205.3,6.71,39.6,0,0.04,0.89,0.44,0.44,0.63,0.54,0,2,4
264570,14.95,56.14,251.88,266.81,249.13,210.99,6.77,39.7,0.02,0,0.92,0.45,0.45,0.64,0.54,0,2,4
264600,14.92,56.17,247.94,266.2,247.36,209.82,6.74,39.7,0.03,0.01,0.89,0.45,0.45,0.64,0.54,0,2,4
264630,14.87,56.26,244.98,261.87,244.09,213.94,6.75,39.66,0,0.04,0.8,0.44,0.44,0.64,0.54,0,2,4
264660,14.8,56.28,247.79,266.54,247.78,206.99,6.76,39.65,0,0.01,0.95,0.45,0.45,0.64,0.54,0,2,4
264690,14.82,56.27,256.18,271.12,246,208.8,6.72,39.58,0.02,0,0.91,0.46,0.46,0.64,0.54,0,2,4
264720,14.82,56.32,251.89,273.58,249.98,214.32,6.79,39.61,0.02,0,0.93,0.46,0.46,0.64,0.54,0,2,4
264750,14.84,56.1,249.43,267.36,250.9,207.81,6.77,39.66,0,0.02,0.94,0.45,0.45,0.64,0.54,0,2,4
264780,14.88,56.25,240.13,277.35,246.88,212.23,6.82,39.66,0,0.03,0.96,0.45,0.45,0.64,0.54,0,2,4
264810,14.82,56.23,252.99,268.8,252.72,212.64,6.75,39.63,0,0.02,0.92,0.45,0.45,0.64,0.54,0,2,4
264840,14.87,56.33,249.1,263.06,243.25,206.65,6.76,39.61,0.01,0,0.91,0.45,0.45,0.64,0.54,0,2,4
264870,14.88,56.16,246.76,268.68,258.48,210.62,6.77,39.63,0,0.01,0.92,0.45,0.45,0.64,0.54,0,2,4
264900,14.88,56.17,247.87,266.06,240.58,208.39,6.78,39.65,0.04,0,0.86,0.45,0.45,0.64,0.54,0,2,4
264930,14.89,56.2,246.16,263.58,249.36,210.01,6.77,39.65,0.05,0.03,0.92,0.44,0.44,0.64,0.54,0,2,4
264960,14.89,56.22,239.91,263.76,243.21,209.53,6.77,39.6,0.03,0.04,0.89,0.44,0.44,0.64,0.54,0,2,4
264990,14.88,56.3,246.39,268.99,252.21,210.52,6.74,39.65,0.04,0,0.85,0.45,0.45,0.64,0.54,0,2,4
265020,14.86,56.27,244.66,264,251.41,205.05,6.8,39.65,0.03,0,0.89,0.44,0.44,0.64,0.54,0,2,4
265050,14.82,56.29,245.13,267.62,243.41,208.69,6.76,39.62,0,0,0.9,0.44,0.44,0.64,0.54,0,2,4
265080,14.88,56.16,250.25,272.34,254.55,211.24,6.79,39.6,0.06,0,0.95,0.46,0.46,0.64,0.54,0,2,4
265110,14.87,56.27,244.4,277.77,252.77,218.65,6.81,39.66,0,0,0.97,0.46,0.46,0.64,0.54,0,2,4
265140,14.89,56.32,253.03,266.33,252.2,213.73,6.76,39.64,0.02,0,0.87,0.45,0.45,0.64,0.54,0,2,4
265170,14.89,56.3,251.14,264.59,249.83,208.86,6.73,39.6,0.02,0,0.95,0.45,0.45,0.64,0.54,0,2,4
265200,14.9,56.33,257.93,276.68,262.19,206.44,6.8,39.61,0,0.04,0.97,0.47,0.47,0.64,0.54,0,2,4
265230,14.85,56.3,247.82,275.68,246.38,211.51,6.76,39.62,0.03,0.01,0.93,0.46,0.46,0.65,0.54,0,2,4
265260,14.84,56.29,261.03,276.44,257.86,210.88,6.76,39.63,0.03,0,0.86,0.47,0.47,0.65,0.54,0,2,4
265290,14.9,56.23,253.52,279.05,251.6,203.61,6.77,39.59,0,0.04,0.91,0.47,0.47,0.65,0.54,0,2,4
265320,14.83,56.42,246.4,273,258.78,208.9,6.81,39.61,0,0.03,0.91,0.45,0.45,0.65,0.54,0,2,4
265350,14.91,56.27,247.4,268.11,250.34,208.12,6.78,39.58,0,0.02,0.94,0.45,0.45,0.65,0.54,0,2,4
265380,14.93,56.29,251.54,274.89,252.44,217.05,6.76,39.57,0,0.01,0.88,0.46,0.46,0.65,0.54,0,2,4
265410,14.93,56.19,246.76,268.71,243.44,212.09,6.76,39.62,0,0.03,0.84,0.45,0.45,0.65,0.54,0,2,4
265440,14.93,56.3,253.16,265.73,256.02,209.41,6.79,39.59,0.04,0,0.92,0.45,0.45,0.65,0.54,0,2,4
265470,14.87,56.29,253.2,274.14,255.28,209.4,6.81,39.61,0.04,0.03,0.89,0.46,0.46,0.65,0.54,0,2,4
265500,14.88,56.34,252.09,260.97,250.34,213.61,6.85,39.6,0.01,0.02,0.96,0.45,0.45,0.65,0.54,0,2,4
265530,14.92,56.23,259.45,266.21,260.71,205.6,6.81,39.6,0,0.01,0.87,0.46,0.46,0.65,0.54,0,2,4
265560,14.89,56.12,242.83,271.77,261.05,212.73,6.89,39.62,0.05,0.01,0.89,0.46,0.46,0.65,0.54,0,2,4
265590,14.87,56.32,254.67,267.1,252.79,211.78,6.81,39.58,0,0,0.89,0.46,0.46,0.65,0.54,0,2,4
