Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
571590,14.84,54.62,301.57,275.24,274.44,213.12,6.55,36.74,0,0,0.89,0.48,0.48,0.55,0.55,0,0,0
571620,14.92,54.41,300.41,270.83,266.51,210.77,6.54,36.77,0.08,0.02,0.9,0.48,0.48,0.55,0.55,0,0,0
571650,14.9,54.59,307.7,278.3,277.08,208.65,6.51,36.74,0,0,0.82,0.49,0.49,0.55,0.55,0,0,0
571680,14.96,54.41,317.07,269.45,275.51,215.92,6.54,36.79,0.01,0.01,0.87,0.49,0.49,0.55,0.55,0,0,0
571710,14.89,54.46,295.25,274.21,255.45,208.62,6.52,36.72,0.08,0,0.9,0.48,0.48,0.55,0.55,0,0,0
571740,14.94,54.46,309.53,276.06,275.5,215.69,6.59,36.73,0,0,0.86,0.5,0.5,0.55,0.55,0,0,0
571770,14.92,54.44,311.42,276.74,268.85,206.41,6.51,36.79,0,0,0.9,0.49,0.49,0.55,0.55,0,0,0
571800,14.88,54.54,293.01,273.61,266.79,212.39,6.55,36.82,0,0,0.88,0.48,0.48,0.55,0.55,0,0,0
571830,14.91,54.53,299.13,274.04,261.79,210.7,6.56,36.79,0,0,0.85,0.48,0.48,0.55,0.55,0,0,0
571860,14.92,54.46,311.34,274.31,275.33,211.86,6.55,36.77,0.01,0.03,0.87,0.49,0.49,0.55,0.55,0,0,0
571890,14.93,54.39,295.74,276.2,271.54,209.48,6.49,36.84,0.02,0.01,0.83,0.48,0.48,0.55,0.55,0,0,0
571920,14.89,54.35,306.87,276.78,271.4,210.35,6.49,36.82,0,0.04,0.81,0.49,0.49,0.55,0.55,0,0,0
571950,14.86,54.55,298.88,268.82,258.7,213.11,6.58,36.8,0.01,0,0.88,0.48,0.48,0.55,0.55,0,0,0
571980,14.94,54.5,299.53,270.33,267.88,215.01,6.49,36.86,0,0.01,0.84,0.47,0.47,0.55,0.55,0,0,0
572010,14.81,54.54,303.64,269.96,268.82,212.99,6.5,36.83,0,0.01,0.83,0.48,0.48,0.55,0.55,0,0,0
572040,14.85,54.45,304.53,270.85,260.14,213.74,6.49,36.82,0,0.02,0.88,0.48,0.48,0.55,0.55,0,0,0
572070,14.88,54.42,302.64,275.37,271.64,211.23,6.5,36.9,0.03,0.02,0.82,0.48,0.48,0.55,0.55,0,0,0
572100,14.87,54.51,301.43,270.15,270.34,212.93,6.52,36.86,0.03,0,0.84,0.48,0.48,0.55,0.55,0,0,0
572130,14.87,54.45,306.75,278.59,274.93,215.38,6.56,36.85,0.06,0.02,0.91,0.49,0.49,0.55,0.55,0,0,0
572160,14.79,54.61,311.66,278.64,279.39,210,6.59,36.82,0.02,0.01,0.86,0.5,0.5,0.55,0.55,0,0,0
572190,14.81,54.53,304.36,273.91,256.15,215.91,6.49,36.83,0.07,0,0.84,0.48,0.48,0.55,0.55,0,0,0
572220,14.84,54.52,308.46,274.04,277.56,217.46,6.52,36.85,0,0,0.88,0.49,0.49,0.55,0.55,0,0,0
572250,14.86,54.56,304.85,275.65,274.37,212.07,6.46,36.85,0.02,0.05,0.84,0.48,0.48,0.55,0.55,0,0,0
572280,14.84,54.42,309.11,275.66,278.05,211.43,6.49,36.89,0.02,0.02,0.92,0.49,0.49,0.55,0.55,0,0,0
572310,14.89,54.51,303.93,272.07,264.26,212.06,6.51,36.88,0.03,0,0.86,0.48,0.48,0.55,0.55,0,0,0
572340,14.88,54.51,299.66,276.96,267.67,217.12,6.48,36.84,0.04,0.02,0.82,0.48,0.48,0.54,0.54,0,0,0
572370,14.91,54.47,302.24,281.26,265.06,209.32,6.55,36.86,0.08,0.06,0.86,0.49,0.49,0.54,0.54,0,0,0
572400,14.89,54.42,305.16,272.47,272.7,206.43,6.5,36.94,0.04,0,0.89,0.48,0.48,0.55,0.55,0,0,0
572430,14.86,54.48,310.29,279.42,266.24,209.52,6.49,36.97,0.01,0,0.85,0.49,0.49,0.55,0.55,0,0,0
572460,14.86,54.47,301.36,277.87,265.19,211.59,6.48,36.9,0,0.02,0.86,0.48,0.48,0.54,0.54,0,0,0
572490,14.86,54.48,303.43,270.08,268.64,217.75,6.43,36.92,0,0.01,0.84,0.47,0.47,0.54,0.54,0,0,0
572520,14.82,54.58,306.36,278.32,268.29,215.31,6.48,36.87,0.02,0.05,0.91,0.49,0.49,0.54,0.54,0,0,0
572550,14.88,54.49,306.58,275.03,269.52,212.71,6.47,36.93,0,0,0.83,0.48,0.48,0.54,0.54,0,0,0
572580,14.79,54.67,306.41,275.78,271.36,211.04,6.5,36.96,0,0.06,0.83,0.48,0.48,0.55,0.55,0,0,0
572610,14.85,54.5,301.83,276.34,265.46,208.71,6.44,36.9,0,0.01,0.88,0.48,0.48,0.54,0.54,0,0,0
572640,14.88,54.49,306.53,278.17,265.78,214.34,6.53,36.97,0,0,0.89,0.49,0.49,0.55,0.55,0,0,0
572670,14.87,54.51,296.6,269.54,259.38,210.7,6.45,36.99,0.01,0.04,0.82,0.47,0.47,0.55,0.55,0,0,0
572700,14.78,54.53,299.3,272.73,254.84,210.8,6.45,36.89,0.03,0,0.86,0.47,0.47,0.54,0.54,0,0,0
572730,14.86,54.46,304.98,274.49,269.47,211.7,6.46,36.93,0,0,0.84,0.48,0.48,0.54,0.54,0,0,0
572760,14.81,54.69,304.2,271.52,272.19,215.92,6.41,36.96,0,0.03,0.86,0.47,0.47,0.55,0.55,0,0,0
572790,14.82,54.55,306.23,269.98,266.07,212.26,6.47,36.98,0.02,0,0.85,0.48,0.48,0.54,0.54,0,0,0
572820,14.79,54.66,299.65,266.56,261.46,212.35,6.49,36.98,0,0,0.89,0.47,0.47,0.55,0.55,0,0,0
572850,14.82,54.57,306.76,272.81,267.44,216.39,6.48,36.95,0.04,0,0.84,0.48,0.48,0.54,0.54,0,0,0
572880,14.93,54.49,307.46,265.89,257.78,213.69,6.46,37.04,0,0,0.84,0.48,0.48,0.55,0.55,0,0,0
572910,14.94,54.39,302.38,274.11,267.25,212.45,6.46,37,0.01,0.02,0.8,0.48,0.48,0.54,0.54,0,0,0
572940,14.86,54.54,299.39,282.86,271.21,214.46,6.51,37.02,0.02,0,0.85,0.48,0.48,0.54,0.54,0,0,0
572970,14.77,54.63,302,273.08,258.73,207.69,6.46,37,0.05,0.02,0.85,0.47,0.47,0.54,0.54,0,0,0
573000,14.83,54.51,299.72,274.48,262.93,216.63,6.51,36.98,0,0.02,0.84,0.48,0.48,0.54,0.54,0,0,0
573030,14.86,54.57,311.62,271.9,273.66,211.96,6.46,37.03,0.05,0,0.83,0.48,0.48,0.54,0.54,0,0,0
573060,14.9,54.49,308.23,269.16,269.19,216.04,6.44,36.97,0.03,0.04,0.83,0.48,0.48,0.54,0.54,0,0,0
573090,14.86,54.39,296.16,269.07,265.24,207.68,6.46,37.01,0.01,0,0.87,0.47,0.47,0.54,0.54,0,0,0
573120,14.84,54.56,312.55,266.72,261.96,205.69,6.45,37.01,0.02,0.02,0.84,0.48,0.48,0.54,0.54,0,0,0
573150,14.9,54.48,307.75,278.76,271.71,213.11,6.47,36.99,0.04,0,0.86,0.49,0.49,0.54,0.54,0,0,0
573180,14.88,54.48,297.08,272.88,264.24,216.85,6.47,37.01,0,0.05,0.82,0.47,0.47,0.54,0.54,0,0,0
573210,14.9,54.53,313.05,271.28,270.7,208.24,6.5,37.03,0.01,0,0.89,0.49,0.49,0.54,0.54,0,0,0
573240,14.84,54.51,302.68,270.38,261.98,215.45,6.48,37.04,0.07,0,0.89,0.47,0.47,0.54,0.54,0,0,0
573270,14.92,54.59,306.45,279.41,277.37,213.19,6.47,37.09,0,0.02,0.87,0.49,0.49,0.54,0.54,0,0,0
573300,14.89,54.59,292.4,274.89,255.57,208.96,6.43,37.04,0.03,0,0.88,0.47,0.47,0.54,0.54,0,0,0
573330,14.9,54.56,305.51,273.43,272.4,214.19,6.49,37.11,0.06,0.03,0.9,0.48,0.48,0.54,0.54,0,0,0
573360,14.84,54.49,299.97,268.23,264.44,205.53,6.4,37.04,0,0.06,0.85,0.46,0.46,0.54,0.54,0,0,0
573390,14.87,54.57,305.61,271.61,266.61,214.09,6.44,37.06,0.01,0.06,0.82,0.48,0.48,0.54,0.54,0,0,0
573420,14.91,54.55,307.75,267.46,273.03,212.11,6.44,37.09,0,0.02,0.85,0.47,0.47,0.54,0.54,0,0,0
573450,14.86,54.43,304.95,272.88,265.24,213.42,6.44,37.11,0,0.02,0.84,0.48,0.48,0.54,0.54,0,0,0
573480,14.9,54.56,301.77,276.83,266.74,214.09,6.42,37.1,0.09,0.03,0.86,0.48,0.48,0.54,0.54,0,0,0
573510,14.87,54.48,303.81,271.45,265.96,213.05,6.46,37.08,0.05,0,0.86,0.48,0.48,0.54,0.54,0,0,0
573540,14.86,54.46,305.07,258.67,262.14,209.95,6.45,37.09,0.04,0.02,0.89,0.46,0.46,0.54,0.54,0,0,0
573570,14.86,54.46,300.42,268.68,267.15,212.32,6.43,37.11,0,0.06,0.9,0.47,0.47,0.54,0.54,0,0,0
573600,14.89,54.48,306.6,280.02,266.4,215.37,6.47,37.11,0,0,0.91,0.49,0.49,0.54,0.54,0,0,0
573630,14.9,54.56,304.66,277.86,262.44,212.74,6.43,37.12,0.01,0.04,0.89,0.48,0.48,0.54,0.54,0,0,0
573660,14.95,54.35,299.2,272.19,261.9,213.1,6.46,37.1,0.06,0,0.76,0.47,0.47,0.54,0.54,0,0,0
573690,14.89,54.54,298.17,273.15,265.87,213.05,6.45,37.14,0,0.01,0.88,0.47,0.47,0.54,0.54,0,0,0
573720,14.92,54.36,302.9,272.56,262.76,209.49,6.44,37.16,0,0.02,0.84,0.48,0.48,0.54,0.54,0,0,0
573750,14.83,54.44,301.29,269.38,262.07,215.53,6.45,37.14,0.04,0.03,0.83,0.47,0.47,0.54,0.54,0,0,0
573780,14.82,54.54,305.23,267.16,260.18,212.73,6.38,37.13,0.07,0.01,0.88,0.47,0.47,0.54,0.54,0,0,0
573810,14.93,54.53,295.36,265.11,259.94,210.55,6.44,37.16,0.01,0.01,0.85,0.46,0.46,0.54,0.54,0,0,0
573840,14.84,54.49,300.96,271.58,262.79,207.44,6.39,37.1,0,0.03,0.85,0.47,0.47,0.54,0.54,0,0,0
573870,14.88,54.52,305.86,271.63,258.9,214.28,6.39,37.16,0.01,0.03,0.83,0.47,0.47,0.54,0.54,0,0,0
573900,14.89,54.51,305.46,274.8,271.86,212.12,6.35,37.14,0.02,0,0.87,0.47,0.47,0.54,0.54,0,0,0
573930,14.95,54.34,307.66,278.1,257.71,209.48,6.42,37.18,0.04,0.03,0.84,0.48,0.48,0.54,0.54,0,0,0
573960,14.9,54.56,301.59,269.11,257.46,208.88,6.42,37.17,0,0,0.81,0.47,0.47,0.54,0.54,0,0,0
573990,14.93,54.47,304.39,269.62,274.13,209.08,6.38,37.16,0.03,0.05,0.87,0.47,0.47,0.54,0.54,0,0,0
574020,14.89,54.34,304.89,271.38,267.9,203.99,6.42,37.13,0.01,0.01,0.85,0.47,0.47,0.54,0.54,0,0,0
574050,14.84,54.45,307.47,272.39,261.46,212.55,6.43,37.19,0.02,0.01,0.91,0.48,0.48,0.54,0.54,0,0,0
574080,14.84,54.54,295.21,265.24,255.09,210.85,6.45,37.24,0,0.01,0.82,0.46,0.46,0.54,0.54,0,0,0
574110,14.8,54.54,306.53,271.45,265.84,207.78,6.41,37.22,0.05,0.05,0.86,0.47,0.47,0.54,0.54,0,0,0
574140,14.89,54.53,296.93,273.79,265.25,212.83,6.42,37.18,0,0,0.85,0.47,0.47,0.54,0.54,0,0,0
574170,14.89,54.58,297.71,270.2,254.9,208.1,6.41,37.21,0.01,0.04,0.88,0.47,0.47,0.54,0.54,0,0,0
574200,14.84,54.45,305.72,275.23,262.62,212.6,6.41,37.25,0,0,0.82,0.48,0.48,0.54,0.54,0,0,0
574230,14.85,54.57,295.93,262.51,256.25,207.75,6.4,37.21,0.03,0,0.96,0.46,0.46,0.54,0.54,0,0,0
574260,14.9,54.5,296.9,275.02,259.38,216.21,6.4,37.18,0.04,0.02,0.81,0.47,0.47,0.54,0.54,0,0,0
574290,14.9,54.58,297.97,274.13,254.72,208.95,6.36,37.24,0.05,0,0.89,0.47,0.47,0.54,0.54,0,0,0
574320,14.85,54.54,299.33,272.11,254.22,215.29,6.38,37.21,0.03,0,0.85,0.47,0.47,0.54,0.54,0,0,0
574350,14.83,54.52,304.11,265.47,260.25,211.02,6.37,37.22,0,0,0.85,0.46,0.46,0.54,0.54,0,0,0
574380,14.87,54.51,308.73,264.38,270.02,209.35,6.4,37.22,0.02,0,0.88,0.47,0.47,0.54,0.54,0,0,0
574410,14.87,54.54,304.36,275.16,262.13,212.48,6.35,37.22,0,0,0.8,0.47,0.47,0.54,0.54,0,0,0
574440,14.87,54.62,309.8,266.99,252.52,211.97,6.33,37.21,0,0,0.89,0.47,0.47,0.54,0.54,0,0,0
574470,14.89,54.64,303.79,277.32,261.15,213.91,6.37,37.33,0,0.02,0.86,0.48,0.48,0.54,0.54,0,0,0
574500,14.88,54.57,302.52,271.32,264.5,204.77,6.44,37.26,0,0,0.9,0.47,0.47,0.54,0.54,0,0,0
574530,14.91,54.47,303.37,274.93,269.82,214.77,6.38,37.27,0,0.02,0.85,0.47,0.47,0.54,0.54,0,0,0
574560,14.86,54.52,302.03,272.96,258.37,209.77,6.36,37.34,0.03,0,0.85,0.47,0.47,0.54,0.54,0,0,0
574590,14.8,54.61,295.16,271.32,247.53,209.7,6.4,37.25,0.04,0.02,0.88,0.46,0.46,0.54,0.54,0,0,0
574620,14.91,54.58,296.13,266.28,256.42,213.67,6.35,37.29,0,0.02,0.82,0.46,0.46,0.54,0.54,0,0,0
574650,14.86,54.58,303.08,271.59,258.36,207.87,6.4,37.32,0,0,0.85,0.47,0.47,0.54,0.54,0,0,0
574680,14.87,54.51,294.9,271.96,259.49,208.43,6.38,37.34,0.02,0,0.84,0.46,0.46,0.54,0.54,0,0,0
574710,14.79,54.59,302.05,270.69,262.14,207.37,6.4,37.28,0,0,0.9,0.47,0.47,0.54,0.54,0,0,0
574740,14.83,54.67,305.61,269.67,270.82,210.38,6.41,37.27,0,0.04,0.86,0.47,0.47,0.54,0.54,0,0,0
574770,14.8,54.58,299.46,274.72,254.45,206.2,6.36,37.31,0.01,0.02,0.84,0.47,0.47,0.54,0.54,0,0,0
574800,14.86,54.51,306.74,263.27,255.2,207.49,6.35,37.3,0,0.02,0.79,0.46,0.46,0.54,0.54,0,0,0
574830,14.85,54.61,304.65,265.17,258.01,211.49,6.33,37.31,0.03,0.05,0.93,0.46,0.46,0.54,0.54,0,0,0
574860,14.92,54.47,303.44,264.56,248.7,213.55,6.36,37.29,0.02,0.04,0.89,0.46,0.46,0.54,0.54,0,0,0
574890,14.86,54.57,292.61,263.28,254.54,210.93,6.35,37.29,0,0,0.82,0.45,0.45,0.54,0.54,0,0,0
574920,14.81,54.7,305.1,272.44,265.22,205.16,6.33,37.25,0.03,0.03,0.89,0.47,0.47,0.54,0.54,0,0,0
574950,14.78,54.55,303.66,277.02,253.28,216.86,6.39,37.34,0.09,0,0.88,0.47,0.47,0.54,0.54,0,0,0
574980,14.92,54.5,298.17,271.64,253.7,207.01,6.35,37.39,0,0.03,0.87,0.46,0.46,0.54,0.54,0,0,0
575010,14.93,54.53,299.8,267.48,258.3,208.9,6.34,37.31,0.02,0,0.87,0.46,0.46,0.54,0.54,0,0,0
575040,14.9,54.48,304.93,276.78,269.66,212.88,6.42,37.35,0,0,0.88,0.48,0.48,0.54,0.54,0,0,0
575070,14.87,54.54,301.32,272.56,260.14,207.75,6.34,37.37,0,0.04,0.87,0.47,0.47,0.54,0.54,0,0,0
575100,14.83,54.58,299.87,266.12,245.62,213.91,6.34,37.35,0.02,0.01,0.87,0.46,0.46,0.54,0.54,0,0,0
575130,14.88,54.52,299.66,269.91,253.24,206.81,6.34,37.37,0.07,0,0.87,0.46,0.46,0.54,0.54,0,0,0
575160,14.8,54.58,301.24,262.11,253.96,210.13,6.37,37.36,0,0.01,0.84,0.46,0.46,0.54,0.54,0,0,0
575190,14.85,54.59,302.77,266.64,255.89,209.74,6.35,37.34,0.01,0,0.86,0.46,0.46,0.54,0.54,0,0,0
575220,14.85,54.61,300.29,263.34,252.42,212.39,6.37,37.36,0,0,0.88,0.46,0.46,0.54,0.54,0,0,0
575250,14.91,54.53,301.93,269.76,256.96,212.36,6.38,37.36,0.01,0,0.82,0.47,0.47,0.54,0.54,0,0,0
575280,14.83,54.67,295.43,267.03,256.91,210.13,6.35,37.36,0,0,0.91,0.46,0.46,0.54,0.54,0,0,0
575310,14.88,54.66,310.49,271.1,269.43,212.91,6.38,37.36,0.05,0,0.83,0.48,0.48,0.54,0.54,0,0,0
575340,14.85,54.56,300.72,273.89,252.46,210.38,6.3,37.39,0,0.01,0.78,0.46,0.46,0.54,0.54,0,0,0
575370,14.89,54.53,301.89,270,254.33,213.32,6.36,37.4,0,0.08,0.85,0.47,0.47,0.54,0.54,0,0,0
575400,14.91,54.49,298.22,273.32,256.37,211.26,6.34,37.37,0,0.03,0.84,0.46,0.46,0.54,0.54,0,0,0
575430,14.89,54.56,307.34,271.86,264.59,207.21,6.33,37.37,0.03,0,0.86,0.47,0.47,0.54,0.54,0,0,0
575460,14.85,54.6,302.42,266.81,254.9,211.19,6.3,37.38,0,0,0.89,0.46,0.46,0.54,0.54,0,0,0
575490,14.8,54.49,298.53,272,254.42,206.07,6.37,37.42,0,0.04,0.86,0.46,0.46,0.54,0.54,0,0,0
575520,14.87,54.62,298.91,272.02,263.13,205.03,6.35,37.37,0.01,0,0.84,0.46,0.46,0.54,0.54,0,0,0
575550,14.86,54.53,303.95,271.17,254,213.48,6.33,37.46,0,0,0.89,0.47,0.47,0.54,0.54,0,0,0
575580,14.91,54.58,304.86,275.57,266.24,207.16,6.34,37.46,0,0,0.85,0.47,0.47,0.54,0.54,0,0,0
575610,14.85,54.59,305.77,272.92,256.37,205.59,6.33,37.4,0.02,0.05,0.85,0.47,0.47,0.54,0.54,0,0,0
575640,14.92,54.45,304.48,269.39,256.14,208.19,6.39,37.41,0.03,0,0.86,0.47,0.47,0.54,0.54,0,0,0
575670,14.89,54.48,303.52,266.91,253.67,214.39,6.32,37.48,0.03,0.02,0.8,0.46,0.46,0.54,0.54,0,0,0
575700,14.92,54.47,305.93,265.18,259.2,208.45,6.29,37.45,0,0,0.82,0.46,0.46,0.54,0.54,0,0,0
575730,14.94,54.49,295.73,266.75,252.67,211.8,6.28,37.43,0,0.03,0.83,0.45,0.45,0.54,0.54,0,0,0
575760,14.75,54.58,306.62,266.01,260.2,204.03,6.34,37.45,0.01,0,0.88,0.46,0.46,0.54,0.54,0,0,0
575790,14.92,54.63,301.97,272.92,258.87,212.91,6.33,37.47,0,0.03,0.86,0.47,0.47,0.54,0.54,0,0,0
575820,14.92,54.39,302.81,278.09,266.6,209.19,6.3,37.39,0,0.06,0.81,0.47,0.47,0.54,0.54,0,0,0
575850,14.87,54.61,303.84,268.86,258.84,207.92,6.37,37.48,0.04,0.03,0.84,0.47,0.47,0.54,0.54,0,0,0
575880,14.82,54.64,300.65,268.49,254.78,213,6.34,37.46,0,0.04,0.89,0.46,0.46,0.54,0.54,0,0,0
575910,14.91,54.59,304.12,278.19,269.67,211.89,6.39,37.43,0,0.02,0.87,0.48,0.48,0.54,0.54,0,0,0
575940,14.87,54.67,303.92,268.97,260.38,211.76,6.29,37.44,0,0,0.89,0.46,0.46,0.54,0.54,0,0,0
575970,14.83,54.56,299.57,267.96,259.14,212.39,6.29,37.43,0,0.01,0.8,0.46,0.46,0.54,0.54,0,0,0
576000,14.9,54.53,294.77,271.65,257.7,202.62,6.3,37.43,0,0.01,0.83,0.46,0.46,0.54,0.54,0,0,0
576030,14.85,54.6,300.35,269.72,254.96,213.38,6.33,37.46,0.06,0.01,0.84,0.46,0.46,0.54,0.54,0,0,0
576060,14.86,54.53,300.75,272.36,258.52,210.05,6.32,37.44,0.03,0,0.86,0.46,0.46,0.54,0.54,0,0,0
576090,14.83,54.74,302.15,275.26,263.35,210.08,6.36,37.46,0.04,0,0.76,0.47,0.47,0.54,0.54,0,0,0
576120,14.85,54.58,290.94,266.63,244.73,206.83,6.29,37.45,0,0.03,0.82,0.45,0.45,0.54,0.54,0,0,0
576150,14.86,54.63,297.28,273.04,248.58,206.72,6.32,37.55,0,0.07,0.87,0.46,0.46,0.54,0.54,0,0,0
576180,14.95,54.52,294.55,272.76,253.19,211.92,6.32,37.53,0.02,0,0.83,0.46,0.46,0.54,0.54,0,0,0
576210,14.89,54.5,292.98,272.17,258.44,210.64,6.33,37.54,0,0.02,0.87,0.46,0.46,0.54,0.54,0,0,0
576240,14.89,54.69,302.14,261.67,253.63,208.73,6.31,37.49,0,0,0.85,0.46,0.46,0.54,0.54,0,0,0
576270,14.89,54.55,302.64,269.23,262.09,208.59,6.33,37.52,0.01,0.03,0.88,0.46,0.46,0.54,0.54,0,0,0
576300,14.83,54.62,299.53,261.86,247.84,216.46,6.28,37.47,0.07,0.06,0.82,0.45,0.45,0.54,0.54,0,0,0
576330,14.92,54.61,296.66,275.73,245.36,208.8,6.25,37.46,0,0,0.89,0.46,0.46,0.54,0.54,0,0,0
576360,14.88,54.51,297.45,264.75,252,217.47,6.37,37.48,0,0,0.78,0.46,0.46,0.54,0.54,0,0,0
576390,14.9,54.56,303.98,272.22,267.65,216.01,6.35,37.5,0,0.02,0.88,0.47,0.47,0.54,0.54,0,0,0
576420,14.84,54.58,303.18,268.12,257.99,209.39,6.32,37.52,0,0.02,0.81,0.46,0.46,0.54,0.54,0,0,0
576450,14.82,54.66,299.64,271.01,254.37,206.15,6.35,37.5,0.07,0,0.86,0.46,0.46,0.54,0.54,0,0,0
576480,14.82,54.73,307.17,266.88,259.13,210.11,6.31,37.57,0.07,0.09,0.83,0.46,0.46,0.54,0.54,0,0,0
576510,14.83,54.65,300.46,262.34,264.12,211.8,6.31,37.52,0.01,0,0.86,0.45,0.45,0.54,0.54,0,0,0
576540,14.85,54.56,310.18,269.63,257.49,218.19,6.34,37.49,0,0.03,0.88,0.47,0.47,0.54,0.54,0,0,0
576570,14.83,54.61,298.88,266.25,257.58,209.25,6.31,37.59,0.01,0.03,0.83,0.46,0.46,0.54,0.54,0,0,0
576600,14.94,54.57,294.93,274.54,257.59,209.43,6.31,37.59,0.03,0.02,0.85,0.46,0.46,0.54,0.54,0,0,0
576630,14.81,54.66,305.46,253.51,247.48,205.45,6.33,37.57,0,0.04,0.81,0.45,0.45,0.54,0.54,0,0,0
576660,14.77,54.59,303.12,274.49,256.65,212.44,6.26,37.57,0,0,0.82,0.46,0.46,0.54,0.54,0,0,0
576690,14.93,54.45,303.27,269.37,251.07,204.86,6.3,37.52,0.02,0,0.79,0.46,0.46,0.54,0.54,0,0,0
576720,14.81,54.66,299.69,262.28,251.23,205.22,6.31,37.53,0,0,0.84,0.45,0.45,0.54,0.54,0,0,0
576750,14.87,54.68,296.9,257.35,241.57,213.33,6.26,37.53,0.07,0.01,0.91,0.44,0.44,0.54,0.54,0,0,0
576780,14.93,54.56,307.53,265.49,259.65,210.62,6.29,37.57,0,0.03,0.82,0.46,0.46,0.54,0.54,0,0,0
576810,14.88,54.57,304.94,262.71,246.66,203.77,6.26,37.56,0.01,0.02,0.82,0.45,0.45,0.54,0.54,0,0,0
576840,14.88,54.59,305.23,268.22,247.74,206.29,6.28,37.59,0,0.01,0.81,0.46,0.46,0.54,0.54,0,0,0
576870,14.91,54.61,297.17,265.87,248.42,206.77,6.26,37.59,0,0,0.93,0.45,0.45,0.54,0.54,0,0,0
576900,14.87,54.62,297.76,270.38,253.34,210.66,6.28,37.59,0,0,0.84,0.46,0.46,0.54,0.54,0,0,0
576930,14.87,54.69,305.04,271.98,260.57,207.89,6.3,37.58,0.07,0.05,0.82,0.47,0.47,0.54,0.54,0,0,0
576960,14.85,54.65,306.1,263.05,260.48,208.11,6.22,37.56,0,0.03,0.84,0.45,0.45,0.54,0.54,0,0,0
576990,14.88,54.53,298.59,265.38,253.77,215.12,6.29,37.58,0.05,0.04,0.85,0.45,0.45,0.54,0.54,0,0,0
577020,14.93,54.66,300.71,266.54,254.32,214.38,6.31,37.56,0,0,0.88,0.46,0.46,0.54,0.54,0,0,0
577050,14.88,54.67,299.78,268.62,253.18,213.23,6.27,37.61,0.01,0.04,0.81,0.46,0.46,0.54,0.54,0,0,0
577080,14.88,54.71,295.62,268.12,249.3,205.62,6.32,37.61,0.02,0,0.82,0.45,0.45,0.54,0.54,0,0,0
577110,14.88,54.7,294.92,265.78,248.18,207.01,6.26,37.66,0,0,0.85,0.45,0.45,0.54,0.54,0,0,0
577140,14.95,54.7,298.06,268.71,262.44,209.78,6.25,37.65,0.04,0,0.83,0.45,0.45,0.54,0.54,0,0,0
577170,14.84,54.6,305.12,264.69,258.86,211.07,6.28,37.61,0.01,0.01,0.83,0.46,0.46,0.54,0.54,0,0,0
577200,14.92,54.6,305.12,265.87,252.19,210.42,6.28,37.58,0,0,0.86,0.46,0.46,0.54,0.54,0,0,0
577230,14.96,54.5,302.57,269.49,257.37,210.54,6.29,37.61,0,0.05,0.8,0.46,0.46,0.54,0.54,0,0,0
577260,14.86,54.58,309.03,270.53,253.49,211.2,6.3,37.64,0,0.03,0.93,0.47,0.47,0.54,0.54,0,0,0
577290,14.92,54.56,304.5,265.71,260.06,210.33,6.32,37.66,0.06,0.01,0.83,0.46,0.46,0.54,0.54,0,0,0
577320,14.78,54.66,296.74,269.94,255.51,205.3,6.34,37.65,0.02,0,0.86,0.46,0.46,0.54,0.54,0,0,0
577350,14.83,54.65,308.2,263.75,255.15,207.82,6.24,37.68,0.05,0,0.84,0.46,0.46,0.54,0.54,0,0,0
577380,14.87,54.57,296.68,264.19,253.97,208.41,6.28,37.65,0,0.03,0.85,0.45,0.45,0.54,0.54,0,0,0
577410,14.91,54.53,304.97,270.26,258.72,205.96,6.32,37.66,0,0.01,0.83,0.47,0.47,0.54,0.54,0,0,0
577440,14.91,54.63,300.38,267.13,253.27,208.82,6.34,37.65,0,0.05,0.85,0.46,0.46,0.54,0.54,0,0,0
577470,14.9,54.54,293.95,265.37,252.78,207.47,6.31,37.64,0,0,0.82,0.45,0.45,0.53,0.53,0,0,0
577500,14.89,54.67,299.84,274.5,248.16,210.88,6.26,37.65,0.01,0.05,0.8,0.46,0.46,0.54,0.54,0,0,0
577530,14.87,54.62,289.23,269.32,248.43,204.24,6.25,37.65,0,0,0.83,0.45,0.45,0.54,0.54,0,0,0
577560,14.91,54.58,299.9,278.87,263.93,201.35,6.24,37.71,0.03,0,0.87,0.46,0.46,0.54,0.54,0,0,0
577590,14.84,54.77,305.92,267.07,256.42,207.4,6.26,37.59,0.03,0.05,0.84,0.46,0.46,0.53,0.53,0,0,0
577620,14.92,54.59,307.74,274.72,256,206.52,6.23,37.67,0.05,0.11,0.81,0.47,0.47,0.54,0.54,0,0,0
577650,14.88,54.49,299.24,267.25,256.9,204.49,6.18,37.59,0.01,0,0.86,0.45,0.45,0.53,0.53,0,0,0
577680,14.86,54.74,294.52,264.55,253.28,209.64,6.33,37.67,0,0.04,0.88,0.45,0.45,0.54,0.54,0,0,0
577710,14.91,54.66,300.26,267.11,262.16,211.07,6.28,37.63,0.01,0,0.91,0.46,0.46,0.53,0.53,0,0,0
577740,14.9,54.65,304.44,267.54,257.87,205.81,6.27,37.65,0,0.07,0.82,0.46,0.46,0.53,0.53,0,0,0
