Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
6240,14.92,55.23,286.87,291.02,291.3,199.5,7.03,35.21,0,0,0.87,0.52,0.52,0.51,0.51,0,0,0
6270,14.89,55.28,279.12,295.47,285.5,195.61,7,35.16,0.01,0,0.89,0.52,0.52,0.51,0.51,0,0,0
6300,14.94,55.2,279.4,289.48,275.94,198.32,7.01,35.23,0,0,0.88,0.51,0.51,0.51,0.51,0,0,0
6330,14.88,55.19,277.53,278.96,289.74,198.86,7.08,35.18,0.05,0,0.88,0.51,0.51,0.51,0.51,0,0,0
6360,14.86,55.13,274.75,282.73,273.11,198.19,7.01,35.17,0,0,0.94,0.5,0.5,0.51,0.51,0,0,0
6390,14.85,55.25,277.09,290.4,286.22,198.4,6.99,35.18,0,0,0.91,0.51,0.51,0.51,0.51,0,0,0
6420,14.86,55.21,276.78,283.18,285.27,197.16,7.02,35.2,0.02,0.02,0.87,0.5,0.5,0.51,0.51,0,0,0
6450,14.89,55.17,279.07,287.99,283.42,201.94,7.07,35.17,0.01,0.01,0.9,0.52,0.52,0.51,0.51,0,0,0
6480,14.92,55.23,284.01,281.33,282.74,195.09,6.99,35.18,0,0.02,0.91,0.51,0.51,0.51,0.51,0,0,0
6510,14.86,55.2,272.77,294.37,288.89,201.4,7.04,35.22,0.02,0,0.95,0.51,0.51,0.51,0.51,0,0,0
6540,14.85,55.2,286.11,286.25,276.23,196.06,7.02,35.17,0.01,0,0.92,0.52,0.52,0.51,0.51,0,0,0
6570,14.84,55.33,281.12,292.23,287.33,201,7.06,35.21,0,0.06,0.87,0.52,0.52,0.51,0.51,0,0,0
6600,14.85,55.34,285.95,289.14,284.27,199.52,7.07,35.12,0.05,0.02,0.9,0.52,0.52,0.51,0.51,0,0,0
6630,14.9,55.22,276.03,286.07,282.79,199.91,7.03,35.16,0,0.05,0.9,0.51,0.51,0.51,0.51,0,0,0
6660,14.84,55.21,280.08,289.63,287.72,196.6,6.97,35.17,0.02,0.01,0.88,0.51,0.51,0.51,0.51,0,0,0
6690,14.92,55.24,280.7,287.64,283.96,195.07,7.04,35.22,0,0.05,0.87,0.51,0.51,0.51,0.51,0,0,0
6720,14.83,55.33,284.05,286.68,290.82,197.81,7.03,35.23,0,0.07,0.93,0.51,0.51,0.51,0.51,0,0,0
6750,14.84,55.25,275.3,301.22,290.88,197.83,6.99,35.21,0,0.03,0.86,0.52,0.52,0.51,0.51,0,0,0
6780,14.94,55.1,275.35,283.5,284.05,201.06,7.02,35.12,0,0.01,0.87,0.51,0.51,0.51,0.51,0,0,0
6810,14.93,55.25,280.28,292.62,289.28,204.46,7.07,35.16,0,0.07,0.88,0.52,0.52,0.51,0.51,0,0,0
6840,14.95,55.19,283.91,292.63,292.12,191.98,7.04,35.2,0,0,0.93,0.52,0.52,0.51,0.51,0,0,0
6870,14.91,55.34,286.86,291.56,285.86,198.48,6.96,35.17,0.02,0,0.89,0.52,0.52,0.51,0.51,0,0,0
6900,14.9,55.27,284.86,292.65,291.39,192.95,7.03,35.2,0,0,0.89,0.52,0.52,0.51,0.51,0,0,0
6930,14.94,55.29,284.3,282.6,289.71,199.13,7.02,35.23,0,0,0.89,0.51,0.51,0.51,0.51,0,0,0
6960,14.92,55.29,279.59,290.92,285.66,197.13,7.04,35.15,0.06,0.01,0.94,0.52,0.52,0.51,0.51,0,0,0
6990,14.85,55.3,273.7,300.84,295.65,198.51,6.97,35.16,0,0.02,0.93,0.51,0.51,0.51,0.51,0,0,0
7020,14.87,55.26,277.26,292.22,287.71,200.18,7.07,35.18,0.05,0,0.94,0.52,0.52,0.51,0.51,0,0,0
7050,14.87,55.22,291.39,292.19,295.98,200.2,6.99,35.19,0,0,0.92,0.52,0.52,0.51,0.51,0,0,0
7080,14.86,55.37,275.64,287.6,283.88,195.38,7.05,35.19,0,0,0.93,0.51,0.51,0.51,0.51,0,0,0
7110,14.86,55.28,286.87,287.78,285.43,199.44,7,35.21,0.02,0,0.9,0.52,0.52,0.51,0.51,0,0,0
7140,14.89,55.22,282.93,287.74,286.24,200.31,6.97,35.21,0,0,0.91,0.51,0.51,0.51,0.51,0,0,0
7170,14.89,55.25,274.86,301.64,296.89,200.44,7.04,35.18,0.05,0.03,0.93,0.52,0.52,0.51,0.51,0,0,0
7200,14.95,55.25,280,293.65,285.82,195.26,7.04,35.17,0,0.06,0.87,0.52,0.52,0.51,0.51,0,0,0
7230,14.89,55.21,287.37,285.37,287.85,199.19,7.01,35.14,0,0,0.89,0.52,0.52,0.51,0.51,0,0,0
7260,14.88,55.28,285.4,287.43,284.89,195.04,7,35.23,0.03,0.01,0.86,0.52,0.52,0.51,0.51,0,0,0
7290,14.89,55.26,285.84,286.26,284.58,198.18,7.04,35.16,0.02,0,0.91,0.52,0.52,0.51,0.51,0,0,0
7320,14.94,55.32,283.68,294.25,289.89,197.94,7.02,35.18,0,0.03,0.94,0.52,0.52,0.51,0.51,0,0,0
7350,14.86,55.37,284.11,294.49,285.51,203.03,7.01,35.21,0.05,0.02,0.87,0.52,0.52,0.51,0.51,0,0,0
7380,14.91,55.26,276.79,293.85,281.16,202.51,7.04,35.19,0,0.02,0.9,0.52,0.52,0.51,0.51,0,0,0
7410,14.95,55.17,279.66,287.91,282.53,201.3,7.05,35.19,0.08,0.01,0.95,0.52,0.52,0.51,0.51,0,0,0
7440,14.95,55.33,281.35,290.02,286.57,195.21,7.05,35.21,0.03,0.01,0.89,0.52,0.52,0.51,0.51,0,0,0
7470,14.92,55.29,269.67,292.58,290.71,199.12,7.05,35.18,0.02,0,0.94,0.51,0.51,0.51,0.51,0,0,0
7500,14.9,55.29,283.99,287.43,284.71,196.44,7.11,35.18,0,0,0.92,0.52,0.52,0.51,0.51,0,0,0
7530,14.9,55.32,282.93,289.33,295.3,199.58,7.03,35.17,0,0.02,0.9,0.52,0.52,0.51,0.51,0,0,0
7560,14.86,55.3,277.88,289.71,277.35,203.87,7,35.22,0.06,0.03,0.93,0.51,0.51,0.51,0.51,0,0,0
7590,14.86,55.28,284.35,290.22,285.95,198.64,7.01,35.19,0,0.03,0.93,0.52,0.52,0.51,0.51,0,0,0
7620,14.85,55.27,278.75,297.71,293.78,200.28,7.03,35.17,0,0.04,0.9,0.52,0.52,0.51,0.51,0,0,0
7650,14.94,55.24,273.63,292.14,288.14,197.7,6.97,35.18,0,0.03,0.87,0.51,0.51,0.51,0.51,0,0,0
7680,14.82,55.39,286.04,286.11,290.3,198.84,7.07,35.19,0,0.04,0.91,0.52,0.52,0.51,0.51,0,0,0
7710,14.86,55.37,286.77,284.28,292.35,197.81,7.02,35.22,0.02,0,0.98,0.51,0.51,0.51,0.51,0,0,0
7740,14.91,55.21,275.73,288.11,281.43,200.41,6.97,35.2,0,0,0.9,0.51,0.51,0.51,0.51,0,0,0
7770,14.88,55.22,276.93,284.81,288.29,194.14,7.04,35.18,0.02,0,0.93,0.51,0.51,0.51,0.51,0,0,0
7800,14.82,55.3,287.72,287.06,285.29,197.3,7.02,35.21,0,0,0.92,0.52,0.52,0.51,0.51,0,0,0
7830,14.82,55.32,272.22,290.31,280.32,199.92,7.07,35.2,0.04,0.01,0.89,0.51,0.51,0.51,0.51,0,0,0
7860,14.93,55.3,284.38,295.82,291.46,196.57,7.02,35.25,0,0,0.91,0.52,0.52,0.51,0.51,0,0,0
7890,14.88,55.27,266.68,285.62,272.37,196.79,7.05,35.2,0.07,0,0.86,0.5,0.5,0.51,0.51,0,0,0
7920,14.89,55.36,280.94,286.99,290.51,197.21,7.08,35.19,0.03,0.01,0.94,0.52,0.52,0.51,0.51,0,0,0
7950,14.96,55.19,281.58,293.41,291.61,203.6,7.05,35.22,0,0.05,0.9,0.52,0.52,0.51,0.51,0,0,0
7980,15.03,55.12,281.88,287.5,287.13,198.35,7.01,35.18,0,0.02,0.86,0.52,0.52,0.51,0.51,0,0,0
8010,14.9,55.28,280.53,291.44,281.43,200.61,7.06,35.2,0.02,0,0.88,0.52,0.52,0.51,0.51,0,0,0
8040,14.9,55.45,291.08,291.6,284.64,199.53,7.03,35.2,0.04,0,0.9,0.53,0.53,0.51,0.51,0,0,0
8070,14.88,55.18,271.03,288.69,287.13,197.35,7.04,35.18,0,0.05,0.89,0.51,0.51,0.51,0.51,0,0,0
8100,14.84,55.26,278.89,287.47,280.6,203.89,7.03,35.18,0.08,0,0.88,0.51,0.51,0.51,0.51,0,0,0
8130,14.84,55.3,281.52,284.6,283.88,197.84,6.99,35.27,0,0,0.93,0.51,0.51,0.51,0.51,0,0,0
8160,14.9,55.27,281.38,294.55,294.5,199.65,7,35.24,0,0,0.91,0.52,0.52,0.51,0.51,0,0,0
8190,14.87,55.2,275.88,292.27,287.16,198.16,7.05,35.21,0.01,0.03,0.93,0.52,0.52,0.51,0.51,0,0,0
8220,14.92,55.29,279.18,289.36,285.63,205.41,6.94,35.24,0.03,0.03,0.9,0.51,0.51,0.51,0.51,0,0,0
8250,14.91,55.25,277.23,286.21,277.11,203.16,7.06,35.19,0.07,0.01,0.89,0.51,0.51,0.51,0.51,0,0,0
8280,14.93,55.34,285.55,289.22,287.34,198.11,7.03,35.27,0,0.06,0.93,0.52,0.52,0.51,0.51,0,0,0
8310,14.91,55.36,285.44,291.39,294.57,201.85,7,35.25,0.03,0.06,0.89,0.52,0.52,0.51,0.51,0,0,0
8340,14.89,55.34,276.27,294.57,286.68,197.38,7.05,35.22,0.02,0,0.93,0.52,0.52,0.51,0.51,0,0,0
8370,14.87,55.23,287.37,288.03,291.7,202.86,7.02,35.26,0,0,0.97,0.52,0.52,0.51,0.51,0,0,0
8400,14.85,55.17,283.69,294.98,292.33,195.11,7.04,35.19,0,0,0.89,0.52,0.52,0.51,0.51,0,0,0
8430,14.87,55.38,276.59,289.2,284.35,205.52,7.02,35.23,0,0,0.88,0.51,0.51,0.51,0.51,0,0,0
8460,15,55.08,284.9,289.03,282.33,198.53,6.98,35.21,0.02,0,0.9,0.52,0.52,0.51,0.51,0,0,0
8490,14.91,55.21,282.26,293.87,286.07,199.71,7.06,35.2,0,0.04,0.93,0.52,0.52,0.51,0.51,0,0,0
8520,14.89,55.24,279.69,280.8,282.91,200.62,7.02,35.24,0,0.03,0.96,0.51,0.51,0.51,0.51,0,0,0
8550,14.89,55.32,278.31,291.67,291.84,198.43,7.04,35.23,0.04,0.02,0.89,0.52,0.52,0.51,0.51,0,0,0
8580,14.93,55.16,279.15,283.08,269.12,197.11,6.98,35.25,0,0,0.88,0.51,0.51,0.51,0.51,0,0,0
8610,14.89,55.21,288.41,290.04,288.71,200.01,6.97,35.18,0.04,0,0.86,0.52,0.52,0.51,0.51,0,0,0
8640,14.92,55.21,282.39,285.75,282.12,197.42,7.09,35.21,0.02,0,0.93,0.52,0.52,0.51,0.51,0,0,0
8670,14.96,55.19,288.97,292.14,294.74,200.28,7.02,35.21,0,0.06,0.9,0.53,0.53,0.51,0.51,0,0,0
8700,14.91,55.33,284.58,294.1,282.99,201.78,7,35.21,0,0.02,0.89,0.52,0.52,0.51,0.51,0,0,0
8730,14.87,55.34,277.47,286.88,280.12,199.21,7.03,35.23,0.01,0.01,0.89,0.51,0.51,0.51,0.51,0,0,0
8760,14.89,55.39,287.84,288.65,293.6,198.96,7.04,35.23,0.04,0,0.87,0.52,0.52,0.51,0.51,0,0,0
8790,14.87,55.2,284.56,286.1,277.83,197.75,7,35.21,0,0.02,0.83,0.51,0.51,0.51,0.51,0,0,0
8820,14.93,55.2,275.57,280.14,282.88,201.29,7.06,35.23,0,0.03,0.87,0.51,0.51,0.51,0.51,0,0,0
8850,14.89,55.35,288.87,277.73,285.79,205.3,7.02,35.25,0.01,0,0.93,0.51,0.51,0.51,0.51,0,0,0
8880,14.87,55.39,274.77,287.42,286.92,201.67,7.06,35.23,0,0.01,0.9,0.51,0.51,0.51,0.51,0,0,0
8910,14.85,55.37,281.58,291.9,288.7,198.07,7.07,35.23,0.06,0,0.91,0.52,0.52,0.51,0.51,0,0,0
8940,14.89,55.2,287.46,295.01,291.4,191.04,7,35.21,0,0.01,0.9,0.53,0.53,0.51,0.51,0,0,0
8970,14.88,55.39,280.94,282.36,283.96,204.48,7.02,35.25,0.05,0.02,0.85,0.51,0.51,0.51,0.51,0,0,0
9000,14.86,55.29,287.86,293.93,286.31,201.89,6.96,35.22,0.03,0,0.96,0.52,0.52,0.51,0.51,0,0,0
9030,14.88,55.35,282.87,295.06,299.03,196.83,7.06,35.29,0.04,0.04,0.92,0.53,0.53,0.52,0.52,0,0,0
9060,14.88,55.21,282.05,287.68,278.78,198.35,6.98,35.25,0,0,0.9,0.51,0.51,0.51,0.51,0,0,0
9090,14.89,55.22,275.16,293.75,293.39,199.8,7.04,35.19,0,0.04,0.92,0.52,0.52,0.51,0.51,0,0,0
9120,14.88,55.29,278.03,293.47,281.45,200.52,7.05,35.2,0.04,0,0.87,0.52,0.52,0.51,0.51,0,0,0
9150,14.89,55.31,282.11,295.04,285.93,202.17,7.01,35.23,0.01,0.04,0.92,0.52,0.52,0.51,0.51,0,0,0
9180,14.88,55.29,283.81,289.84,284.88,193.17,7.01,35.25,0.04,0.01,0.96,0.52,0.52,0.51,0.51,0,0,0
9210,14.89,55.28,276.07,294.58,282.67,199.92,7.03,35.27,0.02,0.03,0.91,0.52,0.52,0.51,0.51,0,0,0
9240,14.87,55.27,285.73,294.51,296.63,203.72,7.07,35.23,0.01,0,0.89,0.53,0.53,0.51,0.51,0,0,0
9270,14.86,55.31,287.44,293,296.39,199.73,7,35.2,0,0,0.98,0.52,0.52,0.51,0.51,0,0,0
9300,14.89,55.3,271.87,294,292.26,201.3,7.04,35.25,0.02,0.01,0.9,0.51,0.51,0.51,0.51,0,0,0
9330,14.82,55.26,289.38,292.39,290.23,200.64,7.03,35.24,0.01,0,0.9,0.52,0.52,0.51,0.51,0,0,0
9360,14.84,55.41,277.86,295.04,289.68,205.11,7.09,35.21,0,0,0.93,0.52,0.52,0.51,0.51,0,0,0
9390,14.8,55.32,281.82,290.14,284.31,197.78,6.99,35.22,0.03,0,0.95,0.51,0.51,0.51,0.51,0,0,0
9420,14.91,55.3,279.98,289.84,284.39,208.9,6.95,35.25,0,0.01,0.87,0.51,0.51,0.51,0.51,0,0,0
9450,14.84,55.29,283,292.38,288.4,204.32,7.06,35.29,0.03,0,0.87,0.52,0.52,0.52,0.52,0,0,0
9480,14.89,55.33,281.05,290.73,281.34,201.68,7.01,35.21,0,0.04,0.88,0.52,0.52,0.51,0.51,0,0,0
9510,14.9,55.32,283.11,289.19,286.64,200.82,7.02,35.21,0.02,0.05,0.91,0.52,0.52,0.51,0.51,0,0,0
9540,14.91,55.31,283.19,295.25,294.96,201.56,7.04,35.19,0,0.04,0.93,0.52,0.52,0.51,0.51,0,0,0
9570,14.9,55.36,270.27,299.67,290.71,207.35,6.99,35.24,0,0,0.93,0.51,0.51,0.52,0.52,0,0,0
9600,14.9,55.2,286.15,291.43,289.22,200.78,7.01,35.25,0,0,0.85,0.52,0.52,0.51,0.51,0,0,0
9630,14.85,55.32,288.13,290.57,297.11,197.97,7.02,35.26,0,0,0.93,0.52,0.52,0.52,0.52,0,0,0
9660,14.91,55.23,278.99,298.36,291.54,195.46,7.04,35.22,0,0,0.93,0.52,0.52,0.51,0.51,0,0,0
9690,14.87,55.3,285.74,290.33,295.04,199.83,7.01,35.21,0.04,0,0.94,0.52,0.52,0.51,0.51,0,0,0
9720,14.88,55.36,280.72,283.01,284.17,199.43,7,35.2,0,0,0.89,0.51,0.51,0.51,0.51,0,0,0
9750,14.91,55.31,280.22,297.09,289.51,202.3,7.05,35.24,0,0.03,0.91,0.52,0.52,0.52,0.52,0,0,0
9780,14.94,55.27,279.17,294.94,294.06,203.98,7.04,35.24,0,0.01,0.9,0.52,0.52,0.52,0.52,0,0,0
9810,14.9,55.09,277.05,296.11,291.44,203.84,7.02,35.29,0.05,0,0.91,0.52,0.52,0.52,0.52,0,0,0
9840,14.92,55.27,275.21,289.35,283.81,199.06,6.99,35.19,0,0.05,0.89,0.51,0.51,0.51,0.51,0,0,0
9870,14.93,55.26,285.07,293.08,304.31,201.8,7.03,35.24,0.03,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0
9900,14.86,55.36,281.02,297.88,292.81,199.25,7.02,35.27,0.08,0,0.89,0.52,0.52,0.52,0.52,0,0,0
9930,14.88,55.22,279.19,286.7,292.5,198.78,7.08,35.22,0.03,0.08,0.9,0.52,0.52,0.51,0.51,0,0,0
9960,14.88,55.34,284.24,288.02,289.6,205.89,7.03,35.24,0.03,0.02,0.9,0.52,0.52,0.52,0.52,0,0,0
9990,14.92,55.28,285.8,291.71,288.62,208.24,6.99,35.25,0,0.03,0.94,0.52,0.52,0.52,0.52,0,0,0
10020,14.9,55.16,279.86,293.1,284.89,195.28,7.03,35.23,0,0,0.9,0.52,0.52,0.51,0.51,0,0,0
10050,14.92,55.21,285.02,294.44,289.29,200.52,7,35.22,0.01,0.01,0.89,0.52,0.52,0.52,0.52,0,0,0
10080,14.86,55.29,290.62,290.4,284.09,201.15,7.01,35.31,0.01,0.02,0.92,0.52,0.52,0.52,0.52,0,0,0
10110,14.79,55.34,276.92,302.62,288.63,204.22,7.01,35.23,0,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0
10140,14.88,55.34,287.93,286.07,282.21,203.64,7.03,35.22,0,0,0.97,0.52,0.52,0.52,0.52,0,0,0
10170,14.87,55.36,282.45,293.74,283.43,203.74,6.95,35.26,0.05,0,0.92,0.52,0.52,0.52,0.52,0,0,0
10200,14.84,55.29,278.41,287.69,278.01,201.61,7.04,35.24,0,0.02,0.91,0.51,0.51,0.52,0.52,0,0,0
10230,14.92,55.3,284.56,292.6,285.62,203.18,7.04,35.25,0.01,0.04,0.97,0.52,0.52,0.52,0.52,0,0,0
10260,14.87,55.21,293.65,287.43,288.72,201.73,7.07,35.24,0,0.02,0.92,0.53,0.53,0.52,0.52,0,0,0
10290,14.96,55.22,288.75,298.71,306.33,203.72,7.06,35.27,0,0,0.94,0.54,0.54,0.52,0.52,0,0,0
10320,14.84,55.26,277.01,290.88,286.44,202.56,7.05,35.27,0.02,0,0.94,0.51,0.51,0.52,0.52,0,0,0
10350,14.86,55.27,287.9,296.23,301.29,200.96,7.05,35.2,0.06,0.02,0.87,0.53,0.53,0.52,0.52,0,0,0
10380,14.91,55.25,286.44,289.4,289.23,201.33,7.06,35.27,0,0.03,0.86,0.52,0.52,0.52,0.52,0,0,0
10410,14.85,55.23,277.68,299.91,284.7,197.9,7.07,35.24,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0
10440,14.92,55.21,288.63,281.07,294.88,196.91,7.08,35.29,0,0.03,0.93,0.52,0.52,0.52,0.52,0,0,0
10470,14.92,55.27,278,293.73,284.41,206.64,6.99,35.24,0.03,0.06,0.96,0.52,0.52,0.52,0.52,0,0,0
10500,14.89,55.36,286.49,291.3,299.3,199.62,7.01,35.25,0.02,0.03,0.91,0.52,0.52,0.52,0.52,0,0,0
10530,14.88,55.27,284.55,289.18,296.06,203.84,7.06,35.26,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0
10560,14.93,55.23,284.19,288.76,283.33,205.1,7,35.26,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
10590,14.83,55.28,278.34,298.09,290.71,202.58,7.04,35.26,0.06,0.01,0.91,0.52,0.52,0.52,0.52,0,0,0
10620,14.89,55.16,279.04,282.29,288.9,206.89,7.04,35.21,0.04,0.02,0.96,0.51,0.51,0.52,0.52,0,0,0
10650,14.89,55.24,282.8,294.61,287.04,200.29,6.99,35.29,0,0.02,0.89,0.52,0.52,0.52,0.52,0,0,0
10680,14.84,55.29,274.22,285.84,288.92,199.57,7,35.28,0.06,0,0.93,0.5,0.5,0.52,0.52,0,0,0
10710,14.86,55.26,277.88,296.53,289.85,205.07,7.05,35.23,0.02,0.02,0.93,0.52,0.52,0.52,0.52,0,0,0
10740,14.86,55.28,284.82,294.41,293.49,198.64,7.01,35.23,0,0.08,0.89,0.52,0.52,0.52,0.52,0,0,0
10770,14.87,55.23,286.69,301.69,300.13,203.16,7.05,35.29,0.03,0,0.94,0.53,0.53,0.52,0.52,0,0,0
10800,14.91,55.16,282.09,295.24,294.84,194.53,7.08,35.27,0.04,0,0.9,0.53,0.53,0.52,0.52,0,0,0
10830,14.86,55.29,283.42,297.48,297.47,202.37,7.01,35.25,0,0,0.9,0.52,0.52,0.52,0.52,0,0,0
10860,14.9,55.17,285.36,293.19,296.03,197.07,7.06,35.28,0.03,0,0.91,0.53,0.53,0.52,0.52,0,0,0
10890,14.93,55.25,285.73,291.05,288.17,201.11,7.02,35.26,0,0,0.89,0.52,0.52,0.52,0.52,0,0,0
10920,14.9,55.13,279.27,299.48,297.33,200.18,7.03,35.24,0,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0
10950,14.87,55.27,280.59,303.01,290.28,200.01,7.03,35.27,0.05,0.01,0.9,0.53,0.53,0.52,0.52,0,0,0
10980,14.93,55.27,278.67,293.92,284.35,199.09,7.01,35.24,0,0.03,0.91,0.52,0.52,0.52,0.52,0,0,0
11010,14.86,55.28,275.28,295.89,281.09,201.08,7.04,35.21,0,0.01,0.88,0.52,0.52,0.52,0.52,0,0,0
11040,14.92,55.21,284.68,288.64,287.57,202.16,7.05,35.24,0.03,0.01,0.92,0.52,0.52,0.52,0.52,0,0,0
11070,14.91,55.25,282.61,285.43,282.42,200.06,7.04,35.29,0.03,0,0.87,0.52,0.52,0.52,0.52,0,0,0
11100,14.89,55.27,280.05,290.17,286.16,200.52,7.03,35.34,0.06,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0
11130,14.88,55.3,281.93,298.72,282.87,205.93,6.97,35.27,0.01,0.04,0.93,0.52,0.52,0.52,0.52,0,0,0
11160,14.89,55.21,284.47,285.66,292.11,197.03,7.02,35.29,0.12,0.01,0.93,0.52,0.52,0.52,0.52,0,0,0
11190,14.87,55.32,287.14,289.02,284.53,206.75,7.05,35.22,0.01,0,0.95,0.52,0.52,0.52,0.52,0,0,0
11220,14.87,55.33,281.01,295.9,281.62,195.71,7,35.25,0.02,0,0.89,0.52,0.52,0.52,0.52,0,0,0
11250,14.94,55.22,282.06,288.19,288.35,199.25,7.02,35.24,0.03,0.06,0.91,0.52,0.52,0.52,0.52,0,0,0
11280,14.89,55.28,276.31,298.59,277.66,205.5,6.99,35.29,0.01,0.01,0.9,0.52,0.52,0.52,0.52,0,0,0
11310,14.79,55.34,275.45,289.92,280.36,203.58,7,35.25,0.02,0,0.94,0.51,0.51,0.52,0.52,0,0,0
11340,14.86,55.35,282.31,290.56,293.79,198.74,7.06,35.28,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0
11370,14.83,55.34,280.33,302.25,292.37,205.89,7.01,35.29,0,0.05,0.94,0.52,0.52,0.52,0.52,0,0,0
11400,14.84,55.28,278.4,284.33,276.32,201.24,7.04,35.29,0,0,0.96,0.51,0.51,0.52,0.52,0,0,0
11430,14.82,55.29,284.81,292.86,284.39,197.89,7.02,35.27,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0
11460,14.9,55.22,276.86,285.22,283.7,202.62,7.02,35.22,0.03,0.02,0.92,0.51,0.51,0.52,0.52,0,0,0
11490,14.88,55.32,281.52,290.41,290.98,208.97,7.06,35.25,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0
11520,14.84,55.42,285.74,283.48,281.84,198.16,7.04,35.27,0.07,0,0.9,0.51,0.51,0.52,0.52,0,0,0
11550,14.85,55.3,274.73,288.44,289.15,208.54,7.07,35.27,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0
11580,14.9,55.22,287.1,299.47,291.23,206.76,7.01,35.29,0.05,0,0.94,0.53,0.53,0.52,0.52,0,0,0
11610,14.83,55.33,280.18,286.29,294.4,204.39,7.06,35.31,0,0.02,0.92,0.51,0.51,0.52,0.52,0,0,0
11640,14.98,55.19,286.18,292.02,287.21,198.61,7,35.25,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0
11670,14.89,55.33,280.1,293.36,291.54,199.97,7.04,35.28,0,0.01,0.91,0.52,0.52,0.52,0.52,0,0,0
11700,14.87,55.27,290.57,288.58,287.81,198.25,7.02,35.28,0,0.03,0.96,0.52,0.52,0.52,0.52,0,0,0
11730,14.81,55.27,275.5,298.71,292.36,204.01,7.02,35.27,0.04,0.04,0.91,0.52,0.52,0.52,0.52,0,0,0
11760,14.87,55.28,275.9,291.42,284.37,200.76,6.99,35.27,0.02,0,0.92,0.51,0.51,0.52,0.52,0,0,0
11790,14.9,55.32,281.48,299.26,293.26,197.64,7,35.26,0.02,0.02,0.92,0.52,0.52,0.52,0.52,0,0,0
11820,14.83,55.33,277.86,292.22,277.68,204.83,7.03,35.27,0.03,0.01,0.88,0.51,0.51,0.52,0.52,0,0,0
11850,14.89,55.29,279.66,292.46,284.78,204.47,7.02,35.29,0,0.06,0.89,0.52,0.52,0.52,0.52,0,0,0
11880,14.89,55.21,283.63,288.23,288.47,200.5,7.03,35.26,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0
11910,14.87,55.26,275.47,295.19,288.73,200.11,6.99,35.32,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0
11940,14.86,55.32,289.44,288.62,288.95,199.48,6.99,35.27,0,0,0.98,0.52,0.52,0.52,0.52,0,0,0
11970,14.87,55.28,280.66,287.65,286.24,198.79,6.98,35.29,0,0.03,0.91,0.51,0.51,0.52,0.52,0,0,0
12000,14.92,55.21,279.98,286.1,287.82,204.52,7.04,35.3,0.03,0,0.87,0.51,0.51,0.52,0.52,0,0,0
12030,14.91,55.32,280.28,297.53,291.67,205.27,6.99,35.34,0.02,0.07,0.93,0.52,0.52,0.52,0.52,0,0,0
12060,14.84,55.42,277.82,291.52,281.91,202.5,7.03,35.24,0.05,0.03,0.93,0.51,0.51,0.52,0.52,0,0,0
12090,14.92,55.19,284.75,298.64,283.77,200.66,7.01,35.27,0,0.01,0.94,0.53,0.53,0.52,0.52,0,0,0
12120,14.87,55.21,286.67,295.55,291.68,203.21,7.02,35.33,0.03,0.06,0.92,0.53,0.53,0.52,0.52,0,0,0
12150,14.91,55.35,287.42,290.72,288.35,199.79,7.08,35.29,0,0,0.92,0.53,0.53,0.52,0.52,0,0,0
12180,14.94,55.06,284.37,297.32,298.6,203.49,7.01,35.29,0.02,0,0.92,0.53,0.53,0.52,0.52,0,0,0
12210,14.91,55.17,282.43,300.05,293.29,204.15,7.05,35.36,0,0,0.9,0.53,0.53,0.52,0.52,0,0,0
12240,14.89,55.36,281.3,293.49,281.42,199.3,6.99,35.29,0,0,0.9,0.52,0.52,0.52,0.52,0,0,0
12270,14.83,55.24,283.37,286.5,289.88,198.65,7.03,35.24,0.04,0,0.94,0.51,0.51,0.52,0.52,0,0,0
12300,14.9,55.18,287.04,288.46,294.63,204.73,7.07,35.31,0.03,0.01,0.92,0.52,0.52,0.52,0.52,0,0,0
12330,14.9,55.3,292.31,293.85,288.43,195.74,7.08,35.28,0.03,0,0.95,0.53,0.53,0.52,0.52,0,0,0
12360,14.85,55.3,281.45,302.57,293.68,205.33,7.06,35.23,0,0,0.95,0.53,0.53,0.52,0.52,0,0,0
12390,14.94,55.17,277.31,297.5,281.42,206.14,7.02,35.27,0.01,0.04,0.93,0.52,0.52,0.52,0.52,0,0,0
12420,14.91,55.08,285.35,297.58,288.62,200.83,7.04,35.27,0.03,0.02,0.91,0.53,0.53,0.52,0.52,0,0,0
