Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
2347,14.87,54.96,279.35,278.2,277.71,194.86,7,35,0.01,0.01,0.89
2348,14.87,54.97,277.74,277.52,278.37,195.37,7,35.01,0.01,0.01,0.89
2349,14.88,54.96,278.7,278.83,278.33,195.65,7,35,0,0.01,0.89
2350,14.86,54.97,278.76,278.31,277.66,194.8,7,35.01,0,0.01,0.88
2351,14.87,54.96,278.43,277.51,278.04,194.88,6.99,35.01,0.01,0.01,0.89
2352,14.87,54.96,277.81,277.22,278.3,195.25,7,35,0,0.01,0.89
2353,14.87,54.96,277.53,278.32,278.37,194.66,7,35,0,0.01,0.89
2354,14.87,54.96,277.73,278.28,276.98,194.92,7,35,0,0.01,0.89
2355,14.88,54.96,277.54,278.3,277.46,195.44,7,35,0.01,0.01,0.88
2356,14.87,54.96,277.38,278.7,276.87,194.97,7,35,0.01,0.01,0.89
2357,14.88,54.96,277.86,277.82,278.89,194.74,7,35,0.01,0.01,0.89
2358,14.87,54.96,278.11,277.68,277.67,195.16,7,35,0,0.01,0.88
2359,14.87,54.96,277.82,278.39,278.06,194.32,7,35,0.01,0.01,0.89
2360,14.87,54.96,278.13,277.73,277.21,194.27,7,35,0.01,0.01,0.89
2361,14.87,54.96,277.55,278.59,277.47,195.02,7,35,0,0.01,0.89
2362,14.87,54.96,277.97,277.9,278.38,194.88,7,35,0.01,0,0.88
2363,14.87,54.96,278.1,277.37,277.77,195.02,7,35,0.01,0,0.88
2364,14.87,54.96,278.31,277.55,278.45,195.03,7,35,0.01,0,0.89
2365,14.87,54.96,278.76,277.84,277.88,195.27,7,35,0.01,0.01,0.89
2366,14.87,54.96,278.07,277.52,279.17,195.28,7,35,0.01,0.01,0.89
2367,14.87,54.96,277.81,277.91,278.76,195.79,7.01,35,0.01,0,0.88
2368,14.87,54.96,277.54,278.43,277.55,194.57,7,35,0.01,0.01,0.89
2369,14.87,54.96,277.6,277.34,277.38,193.95,7,35,0.01,0,0.89
2370,14.87,54.96,277.85,277.36,277.82,194.75,7,35,0.01,0.01,0.89
2371,14.87,54.96,278.44,277.89,277.72,194.86,7,35,0.01,0.01,0.88
2372,14.87,54.96,277.96,278.08,277.69,194.9,7,35,0.01,0,0.89
2373,14.87,54.96,278.09,277.73,278.56,194.83,7,35,0.01,0.01,0.89
2374,14.87,54.96,278.11,277.55,277.33,194.74,6.99,35.01,0.01,0.01,0.88
2375,14.87,54.97,278.48,277.79,278.24,195.55,7,35,0.01,0,0.89
2376,14.87,54.97,278.14,278.44,278.32,195.11,7,35,0.01,0,0.88
2377,14.87,54.97,278.45,278.26,277.4,195.65,7,35,0,0.01,0.88
2378,14.88,54.96,278.11,277.96,278.47,195.06,7,35,0.01,0.01,0.89
2379,14.87,54.96,277.96,277.84,277.44,194.65,7,35,0.01,0.01,0.88
2380,14.87,54.96,277.58,278.28,278.61,194.97,7,35,0.01,0.01,0.88
2381,14.87,54.96,278.43,277.83,278.64,194.89,7,35,0.01,0.01,0.89
2382,14.87,54.96,277.93,278.5,278.5,195.22,7,35,0.01,0.01,0.88
2383,14.88,54.96,277.6,278.39,278.19,195.05,7,35,0,0.01,0.88
2384,14.87,54.96,277.64,278.2,278.14,195.39,7,35,0,0.01,0.88
2385,14.87,54.96,278.08,277.92,277.35,195.2,7,35,0,0.01,0.88
2386,14.87,54.96,278.23,278.09,278.01,195.14,7,35,0.01,0.01,0.88
2387,14.87,54.96,278.01,278.41,277.58,194.81,7,35,0.01,0.01,0.89
2388,14.87,54.96,279.01,278.1,278.25,194.52,7,35,0.01,0.01,0.89
2389,14.87,54.96,278.12,278,277.03,195,7,35,0,0.01,0.89
2390,14.88,54.96,277.7,278.08,278.81,195.4,7,35,0.01,0.01,0.89
2391,14.87,54.96,277.7,277.68,278.44,194.53,7,35,0.01,0.01,0.88
2392,14.87,54.96,277.75,278.64,277.72,194.55,7,35,0.01,0,0.89
2393,14.87,54.96,277.12,277.87,277.2,194.3,7,35,0.01,0,0.89
2394,14.87,54.96,277.46,277,278.33,195.2,6.99,35,0.01,0.01,0.89
2395,14.87,54.96,277.07,278.44,277.7,195.05,7,35,0.01,0.01,0.89
2396,14.87,54.96,277.72,278.13,277.92,195.33,7,35,0.01,0.01,0.89
2397,14.87,54.96,278.03,277.92,278.21,194.86,7,34.99,0.01,0.01,0.89
2398,14.87,54.96,278.06,278.05,278.67,195.34,7,35,0.01,0.01,0.88
2399,14.87,54.96,278.6,278.6,277.02,194.52,7,35,0.01,0,0.88
2400,14.87,54.96,278.58,278.21,278.08,195.38,7,35,0.01,0.01,0.89
2401,14.87,54.96,277.81,277.32,278.22,195.5,7,35,0.01,0.01,0.88
2402,14.87,54.96,276.91,277.52,278.14,195.08,7,35,0.01,0,0.88
2403,14.87,54.96,277.64,277.71,278.2,194.72,7,35,0.01,0,0.89
2404,14.87,54.96,277.48,277.41,277.41,195.23,7,35,0.01,0.01,0.88
2405,14.87,54.96,277.47,278.79,278.09,195.49,7,35,0.01,0.01,0.88
2406,14.87,54.96,277.95,277.5,277.18,195.2,7,35,0.01,0.01,0.89
2407,14.87,54.96,278.14,278.85,277.66,195,7,35,0.01,0.01,0.89
2408,14.87,54.96,278.18,278.42,278.2,195.1,7,35,0,0.01,0.89
2409,14.87,54.96,278.14,277.7,278.05,195.7,7,35,0,0.01,0.89
2410,14.87,54.96,278.58,277.63,277.17,194.31,7,35.01,0.01,0.01,0.89
2411,14.87,54.96,278.02,277,278.08,194.96,7,35.01,0,0.01,0.89
2412,14.87,54.96,278.47,278.44,278.07,195.34,6.99,35,0.01,0.01,0.89
2413,14.87,54.96,277.67,278.02,277.71,195.19,7,35,0.01,0,0.89
2414,14.87,54.96,277.07,278.07,278,194.67,7,35,0.01,0.01,0.88
2415,14.87,54.96,277.86,278.13,278.76,194.96,7,35,0.01,0.01,0.89
2416,14.87,54.96,278.14,277.52,278.48,194.94,7,35,0,0,0.89
2417,14.87,54.96,278.22,277.54,277.75,195.33,7,35,0.01,0,0.89
2418,14.87,54.96,278.42,277.56,278.49,195.16,7,35,0.01,0.01,0.88
2419,14.87,54.96,279.16,278.27,278.6,195.01,6.99,35,0.01,0.01,0.88
2420,14.87,54.96,278.01,278.02,278.71,195.12,7,35,0.01,0.01,0.89
2421,14.87,54.95,277.8,278.31,278.19,195.51,7,35.01,0.01,0,0.88
2422,14.87,54.96,277.88,279.19,278.14,195.04,7,34.99,0,0,0.88
2423,14.88,54.96,277.87,278.39,278.04,195.16,7,35,0,0,0.89
2424,14.87,54.96,278.15,277.53,278.32,195.4,7,35,0.01,0,0.89
2425,14.87,54.96,277.89,278.59,278.29,194.55,7,35,0.01,0.01,0.89
2426,14.87,54.96,278.24,279.34,277.94,195.29,7,35,0.01,0.01,0.88
2427,14.87,54.96,278.88,278.11,277.35,195.28,7,35,0.01,0,0.88
2428,14.87,54.96,277.91,276.61,278.89,195.08,7,35,0.01,0.01,0.89
2429,14.87,54.97,278.06,278.9,278.09,194.69,7,35,0.01,0.01,0.88
2430,14.88,54.95,277.3,278.56,278.8,194.72,7,35,0.01,0.01,0.88
2431,14.87,54.96,277.71,277.55,277.9,194.74,7,35,0.01,0.01,0.89
2432,14.87,54.97,277.93,276.83,278.2,194.78,7,35,0.01,0.01,0.89
2433,14.87,54.96,277.85,277.84,277.94,195.14,7,35,0,0,0.89
2434,14.87,54.97,277.99,278.17,277.32,194.24,7,35,0.01,0.01,0.89
2435,14.87,54.96,277.23,277.85,278.07,195.1,7,35,0.01,0.01,0.89
2436,14.87,54.96,278.36,279,278.42,195.24,7,35,0.01,0.01,0.89
2437,14.87,54.96,278.28,277.88,277.59,194.81,7,35,0.01,0.01,0.88
2438,14.87,54.96,277.88,278.26,278.2,194.94,7,35,0.01,0.01,0.89
2439,14.87,54.96,277.7,278.01,278.14,195.63,7,35,0.01,0.01,0.89
2440,14.87,54.96,278.56,277.53,278.22,194.97,7,35,0.01,0,0.88
2441,14.87,54.96,277.2,278.01,278.7,195.36,7,35,0,0,0.89
2442,14.87,54.96,277.86,278.16,277.8,195.21,7,35,0,0,0.88
2443,14.88,54.96,278.73,278.73,277.24,195.47,7,35,0.01,0,0.88
2444,14.87,54.96,278.21,278.71,277.8,195.27,7,35,0,0.01,0.89
2445,14.87,54.96,278.27,277.23,278.56,195.45,7,35,0,0.01,0.88
2446,14.87,54.97,278.73,277.84,278.38,194.91,7,35,0.01,0.01,0.88
2447,14.87,54.96,277.77,279.09,278.19,195.19,7,35,0,0.01,0.88
2448,14.87,54.97,277.9,278.1,278.17,195.19,7,35,0.01,0.01,0.88
2449,14.87,54.96,278.29,277.96,277.62,195.55,7,35,0.01,0,0.89
2450,14.87,54.96,277.89,278.61,278.42,194.94,7.01,35,0.01,0.01,0.89
2451,14.87,54.96,279.42,278.22,277.93,195.19,7,35,0,0.01,0.89
2452,14.87,54.96,278.14,277.09,277.84,194.58,7,35.01,0.01,0.01,0.89
2453,14.87,54.96,278.98,278.54,277.82,195.2,7,35,0.01,0.01,0.88
2454,14.87,54.96,277.65,278.06,278.65,194.6,7,35,0.01,0,0.89
2455,14.87,54.96,278.65,278.57,278.67,195.17,7,35,0.01,0.01,0.89
2456,14.87,54.96,277.73,277.95,277.75,195.02,7.01,35,0,0.01,0.89
2457,14.88,54.96,277.94,277.82,277.68,194.62,7.01,35,0,0.01,0.89
2458,14.86,54.96,278.12,278.32,277.42,194.77,7,35,0.01,0.01,0.88
2459,14.87,54.96,278.13,277.89,277.38,195.24,7,35,0.01,0.01,0.88
2460,14.87,54.96,277.84,277.93,278.2,195.01,7,35,0,0.01,0.88
2461,14.87,54.96,277.96,277.87,279.2,195.41,7,35.01,0.01,0,0.88
2462,14.87,54.96,277.43,277.5,278.07,195.17,7,35,0.01,0,0.88
2463,14.87,54.96,278.09,277.42,277.13,194.5,7,35,0.01,0,0.88
2464,14.87,54.96,278.13,277.98,277.28,195.23,7,35,0.01,0.01,0.88
2465,14.87,54.96,278.16,277.86,277.43,195,7,35,0,0.01,0.89
2466,14.87,54.96,278.13,277.64,278.43,194.9,7,35,0.01,0.01,0.89
2467,14.87,54.96,278.17,277.12,277.5,195.58,7,35,0.01,0.01,0.89
2468,14.87,54.96,277.91,277.99,277.97,195.08,7,35,0.01,0.01,0.89
2469,14.87,54.96,277.62,277.98,278.11,195.4,7,35,0,0.01,0.88
2470,14.87,54.96,277.83,277.39,278.56,195.04,7,35,0.01,0.01,0.89
2471,14.87,54.96,277.8,277.82,278.04,194.85,7,35,0.01,0.01,0.88
2472,14.87,54.96,277.79,278,278.14,194.77,7,35,0.01,0,0.89
2473,14.87,54.96,277.42,277.58,277.72,195.07,7,35,0.01,0.01,0.88
2474,14.87,54.96,277.6,277.73,277.27,194.99,7,35,0.01,0.01,0.88
2475,14.87,54.96,277.63,278.29,278.27,194.78,7,35,0.01,0.01,0.89
2476,14.87,54.96,277.7,277.4,278.15,194.71,7,35,0.01,0,0.89
2477,14.87,54.96,277.61,278.11,277.18,195.06,7,35.01,0.01,0.01,0.88
2478,14.88,54.96,277.76,278,277.85,195,7,35.01,0.01,0,0.89
2479,14.87,54.96,277.61,277.89,277.49,195.25,7,35,0.01,0.01,0.89
2480,14.87,54.96,278.11,278.23,278.27,195.17,7,35,0.01,0.01,0.89
2481,14.87,54.96,277.79,277.07,278.71,195.08,7,35.01,0.01,0.01,0.88
2482,14.87,54.96,278.02,278.31,278.72,195.15,7,35,0,0.01,0.88
2483,14.87,54.96,277.92,276.97,277.07,194.96,7,35,0.01,0.01,0.89
2484,14.88,54.97,277.25,277.61,278.12,195.77,7,35,0.01,0,0.89
2485,14.87,54.96,279.38,277.6,278.85,195.1,7,34.99,0.01,0.01,0.89
2486,14.87,54.96,278.03,277.73,277.96,194.52,7,35,0.01,0,0.89
2487,14.87,54.96,277.56,277.55,278.17,195.44,7,35,0.01,0.01,0.88
2488,14.87,54.96,277.97,278.55,276.94,195.12,7,35,0.01,0.01,0.88
2489,14.87,54.96,278.4,277.79,277.71,195.31,7,35,0,0,0.89
2490,14.87,54.96,277.97,278.21,277.81,194.35,7.01,35,0.01,0,0.89
2491,14.87,54.96,278.21,277.62,278.49,194.27,7,35,0.01,0.01,0.89
2492,14.87,54.96,277.3,277.86,277.4,194.99,7,35,0.01,0.01,0.89
2493,14.87,54.96,277.95,277.4,276.86,195.34,7,35,0.01,0,0.89
2494,14.86,54.96,278.44,278.66,278.42,194.64,7,35,0.01,0.01,0.89
2495,14.87,54.96,277.37,277.39,278.25,194.59,7,35,0.01,0.01,0.89
2496,14.87,54.96,277.57,277.91,277.13,195.19,7,34.99,0.01,0.01,0.89
2497,14.87,54.96,277.96,278.59,278.24,194.58,7,35,0.01,0,0.88
2498,14.87,54.96,277.28,277.97,278.48,195.19,7,35,0.01,0.01,0.89
2499,14.87,54.96,278.27,278.47,277.97,195.41,7,35,0.01,0,0.89
2500,14.87,54.96,278.1,278.38,277.7,195.11,7,35,0.01,0.01,0.89
2501,14.87,54.96,278.03,278.25,278.64,195.11,7,35,0,0.01,0.88
2502,14.87,54.96,278.06,277.66,278.22,194.96,7,35,0,0,0.88
2503,14.87,54.96,277.47,278.83,278.08,194.5,7,35,0.01,0,0.88
2504,14.87,54.96,278.55,277.99,277.04,195.17,7,35.01,0.01,0.01,0.89
2505,14.87,54.96,278.18,277.85,278.05,195.21,7,35,0.01,0.01,0.88
2506,14.87,54.96,279.27,277.6,278.23,195.07,7.01,35,0.01,0,0.89
2507,14.87,54.96,278.44,278.03,278.1,194.56,7,35,0.02,0,0.89
2508,14.87,54.96,278.02,278.92,277.58,195.19,7,35,0.01,0.01,0.88
2509,14.87,54.96,278.52,277.1,277.2,195.32,7,35,0.01,0,0.88
2510,14.87,54.96,276.99,278.65,277.41,194.98,7,35,0.01,0.01,0.89
2511,14.87,54.96,277.87,278.43,277.74,194.47,7,35,0,0.01,0.88
2512,14.87,54.96,278.66,278.34,278.03,194.86,7,35,0.01,0.01,0.88
2513,14.87,54.95,278.53,277.74,277.55,194.77,7,35,0.01,0.01,0.89
2514,14.87,54.96,278.55,278.94,277.69,195.06,7,35,0.01,0,0.89
2515,14.87,54.96,278.17,278.02,277.42,194.93,7,34.99,0.01,0,0.88
2516,14.87,54.96,278.24,278.23,278.85,195.4,7,35,0.01,0.01,0.88
2517,14.87,54.96,278.07,278.47,278.7,195.18,7,35,0.01,0.01,0.89
2518,14.87,54.96,278.44,278.91,277.13,195.28,7,35,0.01,0,0.89
2519,14.87,54.96,277.7,278.16,277.39,194.83,7,35,0.01,0.01,0.88
2520,14.87,54.96,278.6,277.48,277.88,194.25,7,35,0,0.01,0.89
2521,14.87,54.96,277.57,277.67,278.87,195.27,7.01,34.99,0.01,0.01,0.88
2522,14.87,54.96,277.74,277,278.51,195.31,7,35,0.01,0.01,0.88
2523,14.87,54.96,278.5,278.48,278.07,195.11,7.01,35,0.01,0.01,0.89
2524,14.87,54.96,278.54,278.87,278.05,195.06,7,35,0,0.01,0.88
2525,14.87,54.96,277.92,277.63,278.02,194.58,7,35,0.01,0.01,0.89
2526,14.87,54.96,277.96,276.76,278.13,195.14,7,35,0,0.01,0.88
2527,14.87,54.96,278.2,277.49,277.65,195.17,7,35,0,0,0.89
2528,14.87,54.96,278.62,278.01,277.42,194.92,7,34.99,0.01,0.01,0.89
2529,14.87,54.96,277.87,278.35,278.81,195.14,7,35,0,0,0.89
2530,14.87,54.96,277.81,278.44,278.15,194.65,7,35,0.01,0.01,0.89
2531,14.87,54.96,278.53,277.56,278.25,194.77,7,35,0.01,0.01,0.88
2532,14.87,54.96,278.2,278.33,277.48,194.72,7,35,0.01,0,0.89
2533,14.87,54.96,277.88,277.7,277.26,195.45,7,35,0.01,0.01,0.89
2534,14.87,54.97,277.64,278.34,277.73,194.54,7,35,0.01,0.01,0.89
2535,14.87,54.95,277.73,277.96,278.15,195.11,7,35,0,0.01,0.88
2536,14.87,54.96,277.01,277.75,277.95,195.36,7,35,0.01,0.01,0.88
2537,14.87,54.96,277.95,277.97,278.29,194.78,7,35,0,0.01,0.88
2538,14.87,54.96,277.57,278.36,278.12,194.62,7,35,0,0,0.88
2539,14.87,54.96,277.74,277.5,277.74,194.82,6.99,35,0.01,0.01,0.89
2540,14.87,54.96,278.21,278.81,279,194.69,7,35,0.01,0,0.89
2541,14.87,54.96,277.94,277.64,277.63,195.31,7.01,35,0.02,0.01,0.88
2542,14.87,54.97,277.99,277.92,276.95,195.35,7,35,0.01,0,0.88
2543,14.87,54.95,278.33,277.4,277.68,194.54,7,35,0.01,0,0.88
2544,14.87,54.96,277.91,277.89,278.05,194.62,7,35,0.01,0,0.88
2545,14.87,54.96,277.94,278.02,277.96,194.56,7,35,0.01,0,0.88
2546,14.87,54.96,278.89,278.29,278.28,194.46,7,35,0.01,0.01,0.89
2547,14.87,54.96,277.71,278.43,277.86,194.6,7,35,0,0.01,0.89
2548,14.87,54.96,278.66,279.3,278.26,195.07,7,35.01,0,0.01,0.89
2549,14.88,54.97,278.24,277.98,278.58,195.16,7,35,0.01,0.01,0.89
2550,14.88,54.96,277.5,278.55,278.61,195.61,7,35,0.01,0,0.88
2551,14.87,54.96,277.56,278.21,277.41,195.49,7,35,0,0.01,0.89
2552,14.87,54.96,278.76,278.07,277.63,194.64,7,35,0.01,0.01,0.89
2553,14.87,54.96,277.78,278.42,277.81,195.06,7,35,0.01,0.01,0.89
2554,14.87,54.96,277.59,277.91,278.15,195.06,7,35,0,0.01,0.88
2555,14.87,54.96,277.5,278.72,278.44,195.45,7,35,0.01,0.01,0.88
2556,14.87,54.97,277.61,277.96,277.9,195.11,7,35,0,0,0.89
2557,14.87,54.96,277.01,278.57,278.61,195.2,7,35,0.01,0.01,0.89
2558,14.87,54.96,278.54,278.58,278.75,194.88,7,35,0,0.01,0.89
2559,14.87,54.96,276.99,277.47,278.13,195.44,7,35,0.01,0.01,0.89
2560,14.87,54.96,277.52,279.07,277.93,195.07,7,35,0,0.01,0.88
2561,14.87,54.96,278.05,279.15,277.94,194.52,7.01,35,0.01,0.01,0.89
2562,14.87,54.96,277.79,277.56,278.14,194.66,7,35,0.01,0,0.88
2563,14.88,54.96,278.33,278.32,278.16,194.44,7,35,0.01,0.01,0.88
2564,14.87,54.96,277.46,277.87,277.21,195,7,35,0.01,0.01,0.89
2565,14.87,54.96,278.19,277.91,277.26,195.21,7,35,0,0.01,0.88
2566,14.87,54.96,278.25,278.17,277.95,194.5,7,35,0.01,0.01,0.89
2567,14.87,54.96,277.93,277.04,278.21,194.75,7,35,0.01,0.01,0.89
2568,14.88,54.96,277.91,277.91,278.2,196.21,7,35,0.01,0.01,0.88
2569,14.87,54.97,278.2,278.24,278.23,195.04,7,35,0.01,0.01,0.88
2570,14.87,54.96,278.36,278.29,278.53,194.88,7,35,0.01,0.01,0.89
2571,14.87,54.96,278,277.22,277.73,195.08,7,35,0.01,0,0.88
2572,14.87,54.96,277.5,278.84,278.11,194.6,7,35,0,0.01,0.88
2573,14.87,54.96,278.24,278.15,277.96,195.43,7,35,0.01,0,0.89
2574,14.87,54.96,277.95,278.07,277.7,195.42,7,35,0.01,0.01,0.88
2575,14.87,54.96,277.52,277.39,277.33,194.8,7,35,0.01,0,0.89
2576,14.87,54.96,277.9,278.14,278.97,195.23,7,35,0,0,0.89
2577,14.87,54.96,277.95,278.04,278.15,194.97,7,35,0.01,0,0.88
2578,14.87,54.96,277.52,278.09,277.82,194.89,7,35,0,0,0.88
2579,14.88,54.96,278.36,278.33,278.46,194.5,7,35,0,0.01,0.88
2580,14.87,54.97,278.68,277.69,277.65,195.1,7,35,0.01,0.01,0.89
2581,14.87,54.96,278.18,278.19,278.11,194.57,7,35,0.01,0,0.88
2582,14.87,54.96,277.18,278.39,278.81,194.81,7.01,35,0,0.01,0.89
2583,14.87,54.96,277.62,277.78,278.23,195.69,7,35,0,0.01,0.89
2584,14.87,54.96,278.57,278.03,278.09,194.66,7,35,0.01,0.01,0.89
2585,14.87,54.97,278.28,278.7,277.99,194.84,7,35,0.01,0.01,0.89
2586,14.87,54.96,277.64,278.01,277.94,194.85,7,35,0.01,0.01,0.89
2587,14.87,54.96,277.71,277.47,277.45,195.06,7,35,0,0.01,0.88
2588,14.87,54.96,278.94,277.8,278.54,194.72,7,35,0.01,0.01,0.89
2589,14.87,54.96,278.44,277.69,277.39,195.17,7,35,0.01,0.01,0.89
2590,14.86,54.96,277.98,277.86,277.87,195.03,7,35,0.01,0,0.88
2591,14.87,54.96,278.26,277.49,278,194.86,7,35,0.01,0.01,0.89
2592,14.87,54.96,277.64,278.3,277.84,194.9,7,35,0.01,0.01,0.88
2593,14.87,54.96,278.09,277.98,277.81,195.13,7,35,0,0.01,0.89
2594,14.87,54.96,277.45,277.79,278.2,194.98,7,35,0.01,0.01,0.88
2595,14.87,54.96,277.32,278.02,278.06,194.88,7,35,0.01,0,0.89
2596,14.87,54.96,277.78,277.81,277.53,195.39,6.99,35,0.01,0,0.89
2597,14.87,54.96,278.2,277.46,279.05,195.06,7,35,0,0.01,0.88
2598,14.87,54.96,278.05,278.08,277.97,194.8,7,35,0.01,0.01,0.89
2599,14.87,54.96,277.7,277.3,277.77,195.65,7,35,0,0,0.89
2600,14.87,54.95,277.27,278.34,277.62,194.25,7,35,0.01,0,0.88
2601,14.87,54.95,277.7,278.76,277.47,195.12,7,35,0.01,0.01,0.88
2602,14.87,54.97,277.46,277.15,278.45,194.85,7,35,0.01,0.01,0.88
2603,14.86,54.96,277.95,277.6,277.69,194.94,7,35.01,0.01,0,0.89
2604,14.87,54.96,277.53,278.32,277.11,195.4,7.01,35.01,0.01,0.01,0.89
2605,14.87,54.96,278.29,278.43,278.49,195.38,7,35,0,0.01,0.89
2606,14.87,54.96,277.63,278.06,277.94,195.44,6.99,35,0.01,0.01,0.88
2607,14.86,54.96,278.66,278.83,277.64,195.74,6.99,35,0.01,0.01,0.89
2608,14.87,54.96,278.2,277.41,278.21,194.77,6.99,35,0.01,0.01,0.89
2609,14.87,54.96,277.5,277.53,277.45,194.94,7,35,0.01,0,0.89
2610,14.88,54.96,276.89,277.51,277.64,195.42,7,35,0.01,0.01,0.89
2611,14.87,54.96,277.87,278.25,278.31,195.29,7,35,0.01,0,0.88
2612,14.87,54.96,277.88,278.45,277.83,194.79,7,35,0.01,0.01,0.88
2613,14.87,54.96,277.61,277.99,278.11,194.97,7,35,0.01,0.01,0.88
2614,14.88,54.96,277.38,278.52,277.02,195.19,6.99,35.01,0.01,0.01,0.89
2615,14.87,54.96,278.47,277.48,277.44,194.61,7,35,0.01,0.01,0.88
2616,14.87,54.96,278.26,277.87,277.97,195.19,7,35,0.01,0.01,0.89
2617,14.87,54.96,277.57,277.64,278.59,195.04,7,35,0.01,0,0.88
2618,14.87,54.96,277.39,278.18,277.41,194.63,7,35,0,0.01,0.88
2619,14.87,54.96,278.17,277.44,277.35,195.05,7.01,35,0,0,0.89
2620,14.87,54.96,278.19,278.58,278.06,194.38,7,35,0.01,0,0.88
2621,14.87,54.96,278.48,277.64,278.16,194.75,7,35,0.01,0.01,0.88
2622,14.87,54.96,277.55,277.7,277.62,195.6,7,35,0.01,0.01,0.89
2623,14.87,54.96,277.78,277.66,277.59,195.65,7,35,0.01,0,0.88
2624,14.87,54.96,278.71,278.59,277.9,194.86,7,35.01,0.01,0,0.88
2625,14.87,54.97,278.11,278.16,278.38,195.04,7,35,0,0.01,0.89
2626,14.87,54.95,277.98,277.99,278.32,194.6,7,35,0.01,0.01,0.89
2627,14.87,54.96,276.97,278.38,277.79,194.67,7,35,0.01,0.01,0.89
2628,14.87,54.96,277.63,277.95,278.03,195.29,7,35,0.01,0.01,0.88
2629,14.88,54.96,277.78,277.93,278.39,195.4,7,35,0.01,0,0.88
2630,14.87,54.96,278.66,278.2,277.63,194.9,7,35,0,0.01,0.88
2631,14.87,54.96,277.72,278.04,277.73,195.12,7,35,0.01,0.01,0.89
2632,14.87,54.96,276.85,277.62,278.25,195.26,7,35,0.01,0,0.88
2633,14.88,54.96,277.98,278.06,278.52,195.01,7,35,0.01,0,0.89
2634,14.87,54.96,277.48,277.06,278.45,194.64,7.01,35.01,0.01,0.01,0.89
2635,14.87,54.96,279.45,278.09,277.66,195.29,7,35,0.01,0,0.89
2636,14.87,54.96,278.67,277.48,277.75,195.32,7,35,0.01,0,0.88
2637,14.87,54.96,277.98,278.12,278.16,194.63,7,35,0,0,0.89
2638,14.87,54.96,278.23,278.17,277.53,195.32,6.99,35,0.01,0.01,0.88
2639,14.87,54.96,277.88,278.63,277.14,194.48,7,35,0.01,0,0.89
2640,14.87,54.96,277.83,277.64,278.1,194.58,7,35,0.01,0,0.88
2641,14.87,54.96,278.03,276.89,278.25,194.9,7,35.01,0.01,0.01,0.88
2642,14.87,54.96,278.15,278.23,278.8,194.72,7,35,0.01,0.01,0.88
2643,14.87,54.96,278.18,276.69,278.58,194.39,6.99,35,0.01,0,0.89
2644,14.87,54.96,277.95,277.97,277.64,194.48,7,35,0.01,0.01,0.88
2645,14.87,54.96,277.89,277.72,277.7,194.97,7,34.99,0.01,0,0.89
2646,14.87,54.96,277.57,277.17,278.06,194.72,7.01,35,0.01,0.01,0.88
2647,14.87,54.96,278.53,278.37,278.56,194.59,7,35,0.01,0.01,0.88
2648,14.87,54.96,277.61,277.88,277.68,195.03,7,35,0.01,0.01,0.89
2649,14.87,54.96,277.8,277.41,278.27,195.06,7,35.01,0.01,0,0.89
2650,14.87,54.96,279.36,278.26,278.26,194.57,7,35,0.01,0.01,0.88
2651,14.87,54.96,278.58,278.38,278.65,195.2,7,35,0,0.01,0.89
2652,14.87,54.96,277.81,278.24,278.12,195,7,35,0,0,0.89
2653,14.88,54.96,278.38,277.04,277.18,194.88,6.99,35,0.01,0.01,0.89
2654,14.87,54.96,277.71,277.59,277.3,194.82,7,35,0,0.01,0.88
2655,14.87,54.96,278.32,278.28,278.46,195.1,7,35,0.01,0.01,0.88
2656,14.88,54.96,277.46,277.98,278.36,195.22,7,35,0,0.01,0.88
2657,14.87,54.97,278.02,278.1,277.52,195.15,7,35,0.01,0.01,0.88
2658,14.87,54.96,278.17,278.41,278.15,194.88,7,35,0.01,0.01,0.88
2659,14.87,54.96,279.39,277.42,278.46,194.28,7,35,0.01,0,0.89
2660,14.87,54.96,278.09,278.62,278.03,194.83,7,35,0.01,0,0.88
2661,14.86,54.96,278.38,278.55,278.08,194.6,7,35,0.01,0,0.89
2662,14.87,54.96,278.32,278.24,277.74,195.18,7,35,0.01,0.01,0.89
2663,14.87,54.96,277.09,278.92,278.27,195.19,7,35.01,0,0.01,0.89
2664,14.87,54.96,277.22,277.68,277.13,194.89,7,35,0.01,0.01,0.88
2665,14.87,54.96,278.19,277.59,277.74,194.21,7,35,0.01,0.01,0.88
2666,14.88,54.96,278.81,277.6,277,194.31,7,35,0.01,0.01,0.89
2667,14.87,54.96,278.27,278.29,278.69,195.21,7,35,0.01,0.01,0.88
2668,14.87,54.96,277.66,277.84,278.27,194.81,7,35,0.01,0.01,0.88
2669,14.88,54.97,277.8,278.35,278.29,195.07,7,35,0.01,0.01,0.88
2670,14.87,54.96,277.59,277.61,277.49,194.89,7,35,0.01,0,0.88
2671,14.88,54.96,278.19,277.32,277.39,195.12,7,35,0.01,0.01,0.88
2672,14.87,54.96,278.24,279.22,278.65,194.37,7,35,0.01,0.01,0.88
2673,14.87,54.96,278.27,278.12,278.09,195.75,7,35,0.01,0.01,0.88
2674,14.87,54.96,277.91,278.35,278.4,195.05,7,35,0.01,0,0.88
2675,14.87,54.96,277.67,277.98,277.2,195.16,7,35,0.01,0,0.89
